continent,country,pop,date,new_cases,new_deaths,total_cases,total_deaths,case_rate,death_rate,region
Europe,Belgium,11422068,2020-03-08,60,0,169,0,0.014795919618058656,0,X
Europe,Belgium,11422068,2020-03-09,31,0,200,0,0.01750996404503983,0,X
Europe,Belgium,11422068,2020-03-10,39,0,239,0,0.020924407033822597,0,X
Europe,Belgium,11422068,2020-03-11,28,0,267,0,0.023375802000128173,0,X
Europe,Belgium,11422068,2020-03-12,47,3,314,3,0.027490643550712533,0.009554140127388535,X
Europe,Belgium,11422068,2020-03-13,85,0,399,3,0.034932378269854465,0.007518796992481203,X
Europe,Belgium,11422068,2020-03-14,160,0,559,3,0.04894034950588633,0.005366726296958855,X
Europe,Belgium,11422068,2020-03-15,130,1,689,4,0.06032182613516221,0.005805515239477504,X
Europe,Belgium,11422068,2020-03-16,197,0,886,4,0.07756914071952645,0.004514672686230248,X
Europe,Belgium,11422068,2020-03-17,199,1,1085,5,0.09499155494434107,0.004608294930875576,X
Europe,Belgium,11422068,2020-03-18,158,0,1243,5,0.10882442653992254,0.004022526146419952,X
Europe,Belgium,11422068,2020-03-19,243,9,1486,14,0.1300990328546459,0.009421265141318977,X
Europe,Belgium,11422068,2020-03-20,309,7,1795,21,0.15715192730423247,0.0116991643454039,X
Europe,Belgium,11422068,2020-03-21,462,16,2257,37,0.19759994424827448,0.01639344262295082,X
Europe,Belgium,11422068,2020-03-22,558,30,2815,67,0.2464527439339356,0.023801065719360567,X
Europe,Belgium,11422068,2020-03-23,586,8,3401,75,0.2977569385859023,0.022052337547780066,X
Europe,Belgium,11422068,2020-03-24,342,13,3743,88,0.3276989771029204,0.02351055303232701,X
Europe,Belgium,11422068,2020-03-25,526,34,4269,122,0.3737501825413752,0.028578121339892248,X
Europe,Belgium,11422068,2020-03-26,668,56,4937,178,0.4322334624518082,0.036054283978124366,X
Europe,Belgium,11422068,2020-03-27,1298,42,6235,220,0.5458731291041167,0.03528468323977546,X
Europe,Belgium,11422068,2020-03-28,1049,69,7284,289,0.6377128905203506,0.03967600219659528,X
Europe,Belgium,11422068,2020-03-29,1850,64,9134,353,0.7996800579369691,0.0386468141011605,X
Europe,Belgium,11422068,2020-03-30,1702,78,10836,431,0.9486898519602579,0.039774824658545586,X
Europe,Belgium,11422068,2020-03-31,1063,82,11899,513,1.0417553108596447,0.043112866627447684,X
Europe,Belgium,11422068,2020-04-01,876,192,12775,705,1.118448953376919,0.05518590998043053,X
Europe,Belgium,11422068,2020-04-02,1189,123,13964,828,1.222545689624681,0.059295330850759095,X
Europe,Belgium,11422068,2020-04-03,1384,183,15348,1011,1.3437146408163565,0.06587177482408131,X
Europe,Belgium,11422068,2020-04-04,1422,132,16770,1143,1.4682104851765898,0.06815742397137746,X
Europe,Belgium,11422068,2020-04-05,1661,140,18431,1283,1.6136307365706455,0.06961098149856221,X
Europe,Belgium,11422068,2020-04-06,1260,164,19691,1447,1.7239435100543965,0.07348534863643288,X
Europe,Belgium,11422068,2020-04-07,1123,185,20814,1632,1.822261958167295,0.07840876333237244,X
Europe,Belgium,11422068,2020-04-08,1380,403,22194,2035,1.94308071007807,0.0916914481391367,X
Europe,Belgium,11422068,2020-04-09,1209,205,23403,2240,2.0489284427303356,0.0957142246720506,X
Europe,Belgium,11422068,2020-04-10,1580,283,24983,2523,2.1872571586861502,0.10098867229716207,X
Europe,Belgium,11422068,2020-04-11,1684,496,26667,3019,2.334691055945386,0.11321108486143923,X
Europe,Belgium,11422068,2020-04-12,1351,327,28018,3346,2.4529708630696296,0.11942322792490542,X
Europe,Belgium,11422068,2020-04-13,1629,254,29647,3600,2.595589520216479,0.12142881235875468,X
Europe,Belgium,11422068,2020-04-14,942,303,30589,3903,2.678061450868617,0.12759488705090066,X
Europe,Belgium,11422068,2020-04-15,530,254,31119,4157,2.7244628555879724,0.1335839840611845,X
Europe,Belgium,11422068,2020-04-16,2454,283,33573,4440,2.939310114420611,0.13224912876418551,X
Europe,Belgium,11422068,2020-04-17,1236,417,34809,4857,3.047521692218957,0.1395328794277342,X
Europe,Belgium,11422068,2020-04-18,1329,306,36138,5163,3.163875403298247,0.14286900215839282,X
Europe,Belgium,11422068,2020-04-19,1045,290,37183,5453,3.25536496543358,0.14665304036791008,X
Europe,Belgium,11422068,2020-04-20,1313,230,38496,5683,3.3703178793892667,0.14762572734829593,X
Europe,Belgium,11422068,2020-04-21,1487,145,39983,5828,3.5005044620641375,0.145761948828252,X
Europe,Belgium,11422068,2020-04-22,973,170,40956,5998,3.5856904371432563,0.1464498486180291,X
Europe,Belgium,11422068,2020-04-23,933,264,41889,6262,3.667374419413367,0.14949031965432452,X
Europe,Belgium,11422068,2020-04-24,908,228,42797,6490,3.7468696561778483,0.15164614342126784,X
Europe,Belgium,11422068,2020-04-25,1496,189,44293,6679,3.877844187234746,0.1507913214277651,X
Europe,Belgium,11422068,2020-04-26,1032,238,45325,6917,3.968195601707152,0.15260893546607832,X
Europe,Belgium,11422068,2020-04-27,809,177,46134,7094,4.0390234062693375,0.15376945419863874,X
Europe,Belgium,11422068,2020-04-28,553,113,46687,7207,4.087438456853873,0.1543684537451539,X
Europe,Belgium,11422068,2020-04-29,647,124,47334,7331,4.144083190539577,0.15487810030844637,X
Europe,Belgium,11422068,2020-04-30,525,170,47859,7501,4.190046846157807,0.15673123132535155,X
Europe,Belgium,11422068,2020-05-01,660,93,48519,7594,4.247829727506438,0.15651600403965457,X
Europe,Belgium,11422068,2020-05-02,513,109,49032,7703,4.292742785281965,0.15710148474465654,X
Europe,Belgium,11422068,2020-05-03,485,62,49517,7765,4.335204448091186,0.15681483127006887,X
Europe,Belgium,11422068,2020-05-04,389,79,49906,7844,4.369261328158789,0.15717548992105157,X
Europe,Belgium,11422068,2020-05-05,361,80,50267,7924,4.400866813260086,0.15763821194819663,X
Europe,Belgium,11422068,2020-05-06,242,92,50509,8016,4.422053869754584,0.15870438931675543,X
Europe,Belgium,11422068,2020-05-07,272,323,50781,8339,4.445867420855838,0.1642149622890451,X
Europe,Belgium,11422068,2020-05-08,639,76,51420,8415,4.50181175597974,0.16365227537922988,X
Europe,Belgium,11422068,2020-05-09,591,106,52011,8521,4.5535536997328325,0.1638307281152064,X
Europe,Belgium,11422068,2020-05-10,585,60,52596,8581,4.6047703445645745,0.16314928891930947,X
Europe,Belgium,11422068,2020-05-11,485,75,53081,8656,4.6472320073737965,0.16307153218665812,X
Europe,Belgium,11422068,2020-05-12,368,51,53449,8707,4.679450341216669,0.16290295421803963,X
Europe,Belgium,11422068,2020-05-13,330,54,53779,8761,4.708341781890985,0.16290745458264377,X
Europe,Belgium,11422068,2020-05-14,202,82,53981,8843,4.726026845576476,0.1638168985383746,X
Europe,Belgium,11422068,2020-05-15,307,60,54288,8903,4.752904640385611,0.1639957264957265,X
Europe,Belgium,11422068,2020-05-16,356,56,54644,8959,4.784072376385782,0.16395212649147206,X
Europe,Belgium,11422068,2020-05-17,345,46,54989,9005,4.814277064363476,0.16376002473221918,X
Europe,Belgium,11422068,2020-05-18,291,47,55280,9052,4.839754062049009,0.16374819102749638,X
Europe,Belgium,11422068,2020-05-19,279,28,55559,9080,4.86418046189184,0.1634298673482244,X
Europe,Belgium,11422068,2020-05-20,232,28,55791,9108,4.884492020184086,0.16325213744152284,X
Europe,Belgium,11422068,2020-05-21,192,42,55983,9150,4.901301585667324,0.16344247360805958,X
America,Belize,383071,2020-03-24,1,0,1,0,0.0026104821299445793,0,X
America,Belize,383071,2020-03-25,0,0,1,0,0.0026104821299445793,0,X
America,Belize,383071,2020-03-26,1,0,2,0,0.005220964259889159,0,X
America,Belize,383071,2020-03-27,0,0,2,0,0.005220964259889159,0,X
America,Belize,383071,2020-03-28,0,0,2,0,0.005220964259889159,0,X
America,Belize,383071,2020-03-29,0,0,2,0,0.005220964259889159,0,X
America,Belize,383071,2020-03-30,0,0,2,0,0.005220964259889159,0,X
America,Belize,383071,2020-03-31,1,0,3,0,0.007831446389833737,0,X
America,Belize,383071,2020-04-01,0,0,3,0,0.007831446389833737,0,X
America,Belize,383071,2020-04-02,0,0,3,0,0.007831446389833737,0,X
America,Belize,383071,2020-04-03,0,0,3,0,0.007831446389833737,0,X
America,Belize,383071,2020-04-04,1,0,4,0,0.010441928519778317,0,X
America,Belize,383071,2020-04-05,0,0,4,0,0.010441928519778317,0,X
America,Belize,383071,2020-04-06,1,1,5,1,0.013052410649722897,0.2,X
America,Belize,383071,2020-04-07,2,0,7,1,0.018273374909612054,0.14285714285714285,X
America,Belize,383071,2020-04-08,0,0,7,1,0.018273374909612054,0.14285714285714285,X
America,Belize,383071,2020-04-09,1,0,8,1,0.020883857039556634,0.125,X
America,Belize,383071,2020-04-10,1,0,9,1,0.023494339169501215,0.1111111111111111,X
America,Belize,383071,2020-04-11,1,1,10,2,0.026104821299445795,0.2,X
America,Belize,383071,2020-04-12,3,0,13,2,0.03393626768927953,0.15384615384615385,X
America,Belize,383071,2020-04-13,1,0,14,2,0.03654674981922411,0.14285714285714285,X
America,Belize,383071,2020-04-14,4,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-15,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-16,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-17,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-18,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-19,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-20,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-21,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-22,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-23,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-24,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-25,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-26,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-27,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-28,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-29,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-04-30,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-01,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-02,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-03,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-04,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-05,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-06,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-07,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-08,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-09,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-10,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-11,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-12,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-13,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-14,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-15,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-16,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-17,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-18,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-19,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-20,0,0,18,2,0.04698867833900243,0.1111111111111111,X
America,Belize,383071,2020-05-21,0,0,18,2,0.04698867833900243,0.1111111111111111,X
Africa,Benin,11485048,2020-03-17,1,0,1,0,8.706972752747746e-5,0,X
Africa,Benin,11485048,2020-03-18,0,0,1,0,8.706972752747746e-5,0,X
Africa,Benin,11485048,2020-03-19,0,0,1,0,8.706972752747746e-5,0,X
Africa,Benin,11485048,2020-03-20,1,0,2,0,1.7413945505495492e-4,0,X
Africa,Benin,11485048,2020-03-21,0,0,2,0,1.7413945505495492e-4,0,X
Africa,Benin,11485048,2020-03-22,0,0,2,0,1.7413945505495492e-4,0,X
Africa,Benin,11485048,2020-03-23,0,0,2,0,1.7413945505495492e-4,0,X
Africa,Benin,11485048,2020-03-24,3,0,5,0,4.3534863763738734e-4,0,X
Africa,Benin,11485048,2020-03-25,0,0,5,0,4.3534863763738734e-4,0,X
Africa,Benin,11485048,2020-03-26,0,0,5,0,4.3534863763738734e-4,0,X
Africa,Benin,11485048,2020-03-27,1,0,6,0,5.224183651648648e-4,0,X
Africa,Benin,11485048,2020-03-28,0,0,6,0,5.224183651648648e-4,0,X
Africa,Benin,11485048,2020-03-29,0,0,6,0,5.224183651648648e-4,0,X
Africa,Benin,11485048,2020-03-30,0,0,6,0,5.224183651648648e-4,0,X
Africa,Benin,11485048,2020-03-31,0,0,6,0,5.224183651648648e-4,0,X
Africa,Benin,11485048,2020-04-01,2,0,8,0,6.965578202198197e-4,0,X
Africa,Benin,11485048,2020-04-02,5,0,13,0,0.001131906457857207,0,X
Africa,Benin,11485048,2020-04-03,0,0,13,0,0.001131906457857207,0,X
Africa,Benin,11485048,2020-04-04,3,0,16,0,0.0013931156404396394,0,X
Africa,Benin,11485048,2020-04-05,0,0,16,0,0.0013931156404396394,0,X
Africa,Benin,11485048,2020-04-06,6,0,22,0,0.0019155340056045043,0,X
Africa,Benin,11485048,2020-04-07,4,1,26,1,0.002263812915714414,0.038461538461538464,X
Africa,Benin,11485048,2020-04-08,0,0,26,1,0.002263812915714414,0.038461538461538464,X
Africa,Benin,11485048,2020-04-09,0,0,26,1,0.002263812915714414,0.038461538461538464,X
Africa,Benin,11485048,2020-04-10,4,0,30,1,0.002612091825824324,0.03333333333333333,X
Africa,Benin,11485048,2020-04-11,5,0,35,1,0.003047440463461711,0.02857142857142857,X
Africa,Benin,11485048,2020-04-12,0,0,35,1,0.003047440463461711,0.02857142857142857,X
Africa,Benin,11485048,2020-04-13,0,0,35,1,0.003047440463461711,0.02857142857142857,X
Africa,Benin,11485048,2020-04-14,0,0,35,1,0.003047440463461711,0.02857142857142857,X
Africa,Benin,11485048,2020-04-15,0,0,35,1,0.003047440463461711,0.02857142857142857,X
Africa,Benin,11485048,2020-04-16,0,0,35,1,0.003047440463461711,0.02857142857142857,X
Africa,Benin,11485048,2020-04-17,2,0,37,1,0.0032215799185166664,0.02702702702702703,X
Africa,Benin,11485048,2020-04-18,0,0,37,1,0.0032215799185166664,0.02702702702702703,X
Africa,Benin,11485048,2020-04-19,0,0,37,1,0.0032215799185166664,0.02702702702702703,X
Africa,Benin,11485048,2020-04-20,0,0,37,1,0.0032215799185166664,0.02702702702702703,X
Africa,Benin,11485048,2020-04-21,17,0,54,1,0.004701765286483783,0.018518518518518517,X
Africa,Benin,11485048,2020-04-22,0,0,54,1,0.004701765286483783,0.018518518518518517,X
Africa,Benin,11485048,2020-04-23,0,0,54,1,0.004701765286483783,0.018518518518518517,X
Africa,Benin,11485048,2020-04-24,4,0,58,1,0.005050044196593693,0.017241379310344827,X
Africa,Benin,11485048,2020-04-25,0,0,58,1,0.005050044196593693,0.017241379310344827,X
Africa,Benin,11485048,2020-04-26,0,0,58,1,0.005050044196593693,0.017241379310344827,X
Africa,Benin,11485048,2020-04-27,6,0,64,1,0.0055724625617585575,0.015625,X
Africa,Benin,11485048,2020-04-28,0,0,64,1,0.0055724625617585575,0.015625,X
Africa,Benin,11485048,2020-04-29,0,0,64,1,0.0055724625617585575,0.015625,X
Africa,Benin,11485048,2020-04-30,5,1,69,2,0.006007811199395944,0.028985507246376812,X
Africa,Benin,11485048,2020-05-01,15,0,84,2,0.007313857112308107,0.023809523809523808,X
Africa,Benin,11485048,2020-05-02,6,0,90,2,0.007836275477472971,0.022222222222222223,X
Africa,Benin,11485048,2020-05-03,0,0,90,2,0.007836275477472971,0.022222222222222223,X
Africa,Benin,11485048,2020-05-04,0,0,90,2,0.007836275477472971,0.022222222222222223,X
Africa,Benin,11485048,2020-05-05,6,0,96,2,0.008358693842637837,0.020833333333333332,X
Africa,Benin,11485048,2020-05-06,0,0,96,2,0.008358693842637837,0.020833333333333332,X
Africa,Benin,11485048,2020-05-07,6,0,102,2,0.0088811122078027,0.0196078431372549,X
Africa,Benin,11485048,2020-05-08,38,0,140,2,0.012189761853846844,0.014285714285714285,X
Africa,Benin,11485048,2020-05-09,102,0,242,2,0.021070874061649546,0.008264462809917356,X
Africa,Benin,11485048,2020-05-10,42,0,284,2,0.0247278026178036,0.007042253521126761,X
Africa,Benin,11485048,2020-05-11,35,0,319,2,0.027775243081265312,0.006269592476489028,X
Africa,Benin,11485048,2020-05-12,0,0,319,2,0.027775243081265312,0.006269592476489028,X
Africa,Benin,11485048,2020-05-13,8,0,327,2,0.02847180090148513,0.0061162079510703364,X
Africa,Benin,11485048,2020-05-14,0,0,327,2,0.02847180090148513,0.0061162079510703364,X
Africa,Benin,11485048,2020-05-15,12,0,339,2,0.029516637631814863,0.0058997050147492625,X
Africa,Benin,11485048,2020-05-16,0,0,339,2,0.029516637631814863,0.0058997050147492625,X
Africa,Benin,11485048,2020-05-17,0,0,339,2,0.029516637631814863,0.0058997050147492625,X
Africa,Benin,11485048,2020-05-18,0,0,339,2,0.029516637631814863,0.0058997050147492625,X
Africa,Benin,11485048,2020-05-19,0,0,339,2,0.029516637631814863,0.0058997050147492625,X
Africa,Benin,11485048,2020-05-20,-209,0,130,2,0.011319064578572069,0.015384615384615385,X
Africa,Benin,11485048,2020-05-21,0,0,130,2,0.011319064578572069,0.015384615384615385,X
America,Bermuda,63968,2020-03-20,2,0,2,0,0.0312656328164082,0,X
America,Bermuda,63968,2020-03-21,0,0,2,0,0.0312656328164082,0,X
America,Bermuda,63968,2020-03-22,0,0,2,0,0.0312656328164082,0,X
America,Bermuda,63968,2020-03-23,4,0,6,0,0.0937968984492246,0,X
America,Bermuda,63968,2020-03-24,0,0,6,0,0.0937968984492246,0,X
America,Bermuda,63968,2020-03-25,0,0,6,0,0.0937968984492246,0,X
America,Bermuda,63968,2020-03-26,0,0,6,0,0.0937968984492246,0,X
America,Bermuda,63968,2020-03-27,9,0,15,0,0.23449224612306155,0,X
America,Bermuda,63968,2020-03-28,2,0,17,0,0.2657578789394697,0,X
America,Bermuda,63968,2020-03-29,5,0,22,0,0.3439219609804902,0,X
America,Bermuda,63968,2020-03-30,0,0,22,0,0.3439219609804902,0,X
America,Bermuda,63968,2020-03-31,5,0,27,0,0.42208604302151076,0,X
America,Bermuda,63968,2020-04-01,5,0,32,0,0.5002501250625312,0,X
America,Bermuda,63968,2020-04-02,0,0,32,0,0.5002501250625312,0,X
America,Bermuda,63968,2020-04-03,3,0,35,0,0.5471485742871436,0,X
America,Bermuda,63968,2020-04-04,0,0,35,0,0.5471485742871436,0,X
America,Bermuda,63968,2020-04-05,2,0,37,0,0.5784142071035517,0,X
America,Bermuda,63968,2020-04-06,0,0,37,0,0.5784142071035517,0,X
America,Bermuda,63968,2020-04-07,2,2,39,2,0.60967983991996,0.05128205128205128,X
America,Bermuda,63968,2020-04-08,0,0,39,2,0.60967983991996,0.05128205128205128,X
America,Bermuda,63968,2020-04-09,0,1,39,3,0.60967983991996,0.07692307692307693,X
America,Bermuda,63968,2020-04-10,9,1,48,4,0.7503751875937968,0.08333333333333333,X
America,Bermuda,63968,2020-04-11,0,0,48,4,0.7503751875937968,0.08333333333333333,X
America,Bermuda,63968,2020-04-12,2,0,50,4,0.7816408204102051,0.08,X
America,Bermuda,63968,2020-04-13,7,0,57,4,0.8910705352676338,0.07017543859649122,X
America,Bermuda,63968,2020-04-14,0,0,57,4,0.8910705352676338,0.07017543859649122,X
America,Bermuda,63968,2020-04-15,0,1,57,5,0.8910705352676338,0.08771929824561403,X
America,Bermuda,63968,2020-04-16,24,0,81,5,1.2662581290645323,0.06172839506172839,X
America,Bermuda,63968,2020-04-17,2,0,83,5,1.2975237618809405,0.060240963855421686,X
America,Bermuda,63968,2020-04-18,0,0,83,5,1.2975237618809405,0.060240963855421686,X
America,Bermuda,63968,2020-04-19,3,0,86,5,1.3444222111055528,0.05813953488372093,X
America,Bermuda,63968,2020-04-20,0,0,86,5,1.3444222111055528,0.05813953488372093,X
America,Bermuda,63968,2020-04-21,0,0,86,5,1.3444222111055528,0.05813953488372093,X
America,Bermuda,63968,2020-04-22,12,0,98,5,1.532016008004002,0.05102040816326531,X
America,Bermuda,63968,2020-04-23,1,0,99,5,1.547648824412206,0.050505050505050504,X
America,Bermuda,63968,2020-04-24,0,0,99,5,1.547648824412206,0.050505050505050504,X
America,Bermuda,63968,2020-04-25,0,0,99,5,1.547648824412206,0.050505050505050504,X
America,Bermuda,63968,2020-04-26,0,0,99,5,1.547648824412206,0.050505050505050504,X
America,Bermuda,63968,2020-04-27,10,0,109,5,1.703976988494247,0.045871559633027525,X
America,Bermuda,63968,2020-04-28,1,1,110,6,1.7196098049024513,0.05454545454545454,X
America,Bermuda,63968,2020-04-29,0,0,110,6,1.7196098049024513,0.05454545454545454,X
America,Bermuda,63968,2020-04-30,1,0,111,6,1.7352426213106553,0.05405405405405406,X
America,Bermuda,63968,2020-05-01,3,0,114,6,1.7821410705352676,0.05263157894736842,X
America,Bermuda,63968,2020-05-02,0,0,114,6,1.7821410705352676,0.05263157894736842,X
America,Bermuda,63968,2020-05-03,0,1,114,7,1.7821410705352676,0.06140350877192982,X
America,Bermuda,63968,2020-05-04,1,0,115,7,1.7977738869434716,0.06086956521739131,X
America,Bermuda,63968,2020-05-05,0,0,115,7,1.7977738869434716,0.06086956521739131,X
America,Bermuda,63968,2020-05-06,0,0,115,7,1.7977738869434716,0.06086956521739131,X
America,Bermuda,63968,2020-05-07,3,0,118,7,1.8446723361680841,0.059322033898305086,X
America,Bermuda,63968,2020-05-08,0,0,118,7,1.8446723361680841,0.059322033898305086,X
America,Bermuda,63968,2020-05-09,0,0,118,7,1.8446723361680841,0.059322033898305086,X
America,Bermuda,63968,2020-05-10,0,0,118,7,1.8446723361680841,0.059322033898305086,X
America,Bermuda,63968,2020-05-11,0,0,118,7,1.8446723361680841,0.059322033898305086,X
America,Bermuda,63968,2020-05-12,1,1,119,8,1.8603051525762881,0.06722689075630252,X
America,Bermuda,63968,2020-05-13,2,0,121,8,1.8915707853926964,0.06611570247933884,X
America,Bermuda,63968,2020-05-14,0,0,121,8,1.8915707853926964,0.06611570247933884,X
America,Bermuda,63968,2020-05-15,1,1,122,9,1.9072036018009004,0.07377049180327869,X
America,Bermuda,63968,2020-05-16,1,0,123,9,1.9228364182091044,0.07317073170731707,X
America,Bermuda,63968,2020-05-17,0,0,123,9,1.9228364182091044,0.07317073170731707,X
America,Bermuda,63968,2020-05-18,0,0,123,9,1.9228364182091044,0.07317073170731707,X
America,Bermuda,63968,2020-05-19,2,0,125,9,1.954102051025513,0.072,X
America,Bermuda,63968,2020-05-20,0,0,125,9,1.954102051025513,0.072,X
America,Bermuda,63968,2020-05-21,0,0,125,9,1.954102051025513,0.072,X
Asia,Bhutan,754394,2020-03-06,1,0,1,0,0.0013255672765159852,0,X
Asia,Bhutan,754394,2020-03-13,0,0,1,0,0.0013255672765159852,0,X
Asia,Bhutan,754394,2020-03-15,0,0,1,0,0.0013255672765159852,0,X
Asia,Bhutan,754394,2020-03-17,0,0,1,0,0.0013255672765159852,0,X
Asia,Bhutan,754394,2020-03-18,0,0,1,0,0.0013255672765159852,0,X
Asia,Bhutan,754394,2020-03-19,0,0,1,0,0.0013255672765159852,0,X
Asia,Bhutan,754394,2020-03-20,0,0,1,0,0.0013255672765159852,0,X
Asia,Bhutan,754394,2020-03-21,1,0,2,0,0.0026511345530319703,0,X
Asia,Bhutan,754394,2020-03-22,0,0,2,0,0.0026511345530319703,0,X
Asia,Bhutan,754394,2020-03-23,0,0,2,0,0.0026511345530319703,0,X
Asia,Bhutan,754394,2020-03-24,0,0,2,0,0.0026511345530319703,0,X
Asia,Bhutan,754394,2020-03-25,0,0,2,0,0.0026511345530319703,0,X
Asia,Bhutan,754394,2020-03-26,1,0,3,0,0.003976701829547955,0,X
Asia,Bhutan,754394,2020-03-27,0,0,3,0,0.003976701829547955,0,X
Asia,Bhutan,754394,2020-03-28,0,0,3,0,0.003976701829547955,0,X
Asia,Bhutan,754394,2020-03-29,1,0,4,0,0.005302269106063941,0,X
Asia,Bhutan,754394,2020-03-30,0,0,4,0,0.005302269106063941,0,X
Asia,Bhutan,754394,2020-03-31,0,0,4,0,0.005302269106063941,0,X
Asia,Bhutan,754394,2020-04-01,0,0,4,0,0.005302269106063941,0,X
Asia,Bhutan,754394,2020-04-02,1,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-03,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-04,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-05,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-06,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-07,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-08,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-09,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-10,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-11,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-12,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-13,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-14,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-15,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-16,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-17,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-18,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-19,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-20,0,0,5,0,0.006627836382579925,0,X
Asia,Bhutan,754394,2020-04-21,1,0,6,0,0.00795340365909591,0,X
Asia,Bhutan,754394,2020-04-22,0,0,6,0,0.00795340365909591,0,X
Asia,Bhutan,754394,2020-04-23,1,0,7,0,0.009278970935611896,0,X
Asia,Bhutan,754394,2020-04-24,0,0,7,0,0.009278970935611896,0,X
Asia,Bhutan,754394,2020-04-25,0,0,7,0,0.009278970935611896,0,X
Asia,Bhutan,754394,2020-04-26,0,0,7,0,0.009278970935611896,0,X
Asia,Bhutan,754394,2020-04-27,0,0,7,0,0.009278970935611896,0,X
Asia,Bhutan,754394,2020-04-28,0,0,7,0,0.009278970935611896,0,X
Asia,Bhutan,754394,2020-04-29,0,0,7,0,0.009278970935611896,0,X
Asia,Bhutan,754394,2020-04-30,0,0,7,0,0.009278970935611896,0,X
Asia,Bhutan,754394,2020-05-01,0,0,7,0,0.009278970935611896,0,X
