country,continent,region,pop,date,days,cases,cum_cases,case_rate,deaths,cum_deaths,death_rate
Singapore,Asia,South-eastern Asia,5804337,2020-03-04,40,2,110,0.018951346208877947,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-05,41,2,112,0.019295916139948455,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-06,42,5,117,0.020157340967624726,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-07,43,13,130,0.02239704551958303,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-08,44,8,138,0.023775325243865063,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-09,45,12,150,0.02584274483028811,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-10,46,10,160,0.02756559448564065,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-11,47,6,166,0.028599304278852173,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-12,48,12,178,0.030666723865275223,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-13,49,9,187,0.03221728855509251,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-14,50,13,200,0.03445699310705082,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-15,51,14,214,0.03686898262454437,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-16,52,12,226,0.03893640221096742,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-17,53,17,243,0.041865246625066736,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-18,54,23,266,0.045827800832377585,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-19,55,47,313,0.05392519421253453,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-20,56,32,345,0.059438313109662654,0,0,0
Singapore,Asia,South-eastern Asia,5804337,2020-03-21,57,40,385,0.06632971173107283,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-08,0,2,3,5.497513016736445e-4,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-09,1,2,5,9.162521694560743e-4,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-11,3,2,7,0.001282753037238504,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-12,4,3,10,0.0018325043389121486,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-13,5,11,21,0.003848259111715512,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-14,6,9,30,0.0054975130167364454,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-15,7,14,44,0.008063019091213453,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-16,8,17,61,0.011178276467364105,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-17,9,23,84,0.015393036446862048,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-18,10,13,97,0.017775292087447842,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-19,11,10,107,0.01960779642635999,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-20,12,16,123,0.022539803368619427,0,0,0
Slovakia,Europe,Eastern Europe,5457013,2020-03-21,13,14,137,0.025105309443096434,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-06,0,5,6,0.0028864832723483566,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-07,1,3,9,0.004329724908522534,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-08,2,3,12,0.005772966544696713,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-09,3,4,16,0.007697288726262284,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-11,5,15,31,0.014913496907133174,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-12,6,26,57,0.027421591087309384,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-13,7,39,96,0.046183732357573705,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-14,8,45,141,0.06783235690018638,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-15,9,40,181,0.08707557871584208,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-16,10,38,219,0.10535663944071501,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-17,11,34,253,0.12171337798402236,0,0,0
Slovenia,Europe,Southern Europe,2078654,2020-03-18,12,22,275,0.132297149982633,1,1,4.8108054539139274e-4
Slovenia,Europe,Southern Europe,2078654,2020-03-19,13,11,286,0.13758903598193833,0,1,4.8108054539139274e-4
Slovenia,Europe,Southern Europe,2078654,2020-03-20,14,33,319,0.15346469397985427,0,1,4.8108054539139274e-4
Slovenia,Europe,Southern Europe,2078654,2020-03-21,15,22,341,0.1640484659784649,0,1,4.8108054539139274e-4
South Africa,Africa,Southern Africa,58558270,2020-03-08,0,1,2,3.415401445432046e-5,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-09,1,1,3,5.1231021681480685e-5,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-10,2,4,7,1.195390505901216e-4,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-12,4,6,13,2.22001093953083e-4,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-13,5,4,17,2.903091228617239e-4,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-14,6,7,24,4.098481734518455e-4,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-15,7,0,24,4.098481734518455e-4,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-16,8,27,51,8.709273685851716e-4,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-17,9,11,62,0.0010587744480839343,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-18,10,23,85,0.0014515456143086194,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-19,11,31,116,0.0019809328383505864,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-20,12,34,150,0.002561551084074034,0,0,0
South Africa,Africa,Southern Africa,58558270,2020-03-21,13,55,205,0.003500786481567847,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-01-24,0,1,2,3.9043201067722224e-5,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-01-25,1,0,2,3.9043201067722224e-5,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-01-26,2,1,3,5.856480160158334e-5,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-01-27,3,1,4,7.808640213544445e-5,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-01-28,4,0,4,7.808640213544445e-5,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-01-29,5,0,4,7.808640213544445e-5,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-01-30,6,0,4,7.808640213544445e-5,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-01-31,7,3,7,1.366512037370278e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-01,8,5,12,2.3425920640633336e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-02,9,3,15,2.928240080079167e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-03,10,0,15,2.928240080079167e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-04,11,1,16,3.123456085417778e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-05,12,2,18,3.5138880960950005e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-06,13,5,23,4.4899681227880564e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-07,14,1,24,4.685184128126667e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-08,15,0,24,4.685184128126667e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-09,16,1,25,0.00048804001334652784,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-10,17,2,27,5.2708321441425e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-11,18,1,28,5.466048149481112e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-12,19,0,28,5.466048149481112e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-13,20,0,28,5.466048149481112e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-14,21,0,28,5.466048149481112e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-15,22,0,28,5.466048149481112e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-16,23,1,29,5.661264154819723e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-17,24,1,30,5.856480160158334e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-18,25,1,31,6.051696165496946e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-19,26,15,46,8.979936245576113e-4,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-20,27,34,80,0.0015617280427088892,0,0,0
South Korea,Asia,Eastern Asia,51225308,2020-02-21,28,75,155,0.003025848082748473,1,1,1.9521600533861112e-5
South Korea,Asia,Eastern Asia,51225308,2020-02-22,29,190,345,0.006734952184182084,1,2,3.9043201067722224e-5
South Korea,Asia,Eastern Asia,51225308,2020-02-23,30,256,601,0.01173248192085053,3,5,9.760800266930558e-5
South Korea,Asia,Eastern Asia,51225308,2020-02-24,31,161,762,0.014875459606802168,2,7,1.366512037370278e-4
South Korea,Asia,Eastern Asia,51225308,2020-02-25,32,130,892,0.017413267676204113,1,8,1.561728042708889e-4
South Korea,Asia,Eastern Asia,51225308,2020-02-26,33,254,1146,0.022371754211804835,3,11,2.1473760587247226e-4
South Korea,Asia,Eastern Asia,51225308,2020-02-27,34,449,1595,0.031136952851508477,1,12,2.3425920640633336e-4
South Korea,Asia,Eastern Asia,51225308,2020-02-28,35,427,2022,0.03947267627946717,1,13,2.537808069401945e-4
South Korea,Asia,Eastern Asia,51225308,2020-02-29,36,909,2931,0.05721781116474693,3,16,3.123456085417778e-4
South Korea,Asia,Eastern Asia,51225308,2020-03-01,37,595,3526,0.06883316348239428,1,17,3.318672090756389e-4
South Korea,Asia,Eastern Asia,51225308,2020-03-02,38,686,4212,0.08222498144862302,5,22,4.294752117449445e-4
South Korea,Asia,Eastern Asia,51225308,2020-03-03,39,600,4812,0.09393794176893969,6,28,5.466048149481112e-4
South Korea,Asia,Eastern Asia,51225308,2020-03-04,40,516,5328,0.10401108764441201,4,32,6.246912170835556e-4
South Korea,Asia,Eastern Asia,51225308,2020-03-05,41,438,5766,0.1125615486782432,3,35,6.83256018685139e-4
South Korea,Asia,Eastern Asia,51225308,2020-03-06,42,518,6284,0.12267373775478324,7,42,8.199072224221668e-4
South Korea,Asia,Eastern Asia,51225308,2020-03-07,43,483,6767,0.13210267081263816,2,44,8.58950423489889e-4
South Korea,Asia,Eastern Asia,51225308,2020-03-08,44,367,7134,0.1392670982085652,6,50,9.760800266930557e-4
South Korea,Asia,Eastern Asia,51225308,2020-03-09,45,248,7382,0.14410845514096277,1,51,9.95601627226917e-4
South Korea,Asia,Eastern Asia,51225308,2020-03-10,46,131,7513,0.14666578481089854,3,54,0.0010541664288285
South Korea,Asia,Eastern Asia,51225308,2020-03-11,47,242,7755,0.15139001214009293,6,60,0.0011712960320316669
South Korea,Asia,Eastern Asia,51225308,2020-03-12,48,114,7869,0.15361547460095312,6,66,0.0012884256352348334
South Korea,Asia,Eastern Asia,51225308,2020-03-13,49,110,7979,0.15576285065967782,1,67,0.0013079472357686946
South Korea,Asia,Eastern Asia,51225308,2020-03-14,50,107,8086,0.15785166191680097,5,72,0.0014055552384380002
South Korea,Asia,Eastern Asia,51225308,2020-03-15,51,76,8162,0.1593353035573744,3,75,0.0014641200400395836
South Korea,Asia,Eastern Asia,51225308,2020-03-16,52,74,8236,0.16077990199688014,0,75,0.0014641200400395836
South Korea,Asia,Eastern Asia,51225308,2020-03-17,53,84,8320,0.16241971644172445,6,81,0.0015812496432427504
South Korea,Asia,Eastern Asia,51225308,2020-03-18,54,93,8413,0.16423522529137355,5,86,0.0016788576459120558
South Korea,Asia,Eastern Asia,51225308,2020-03-19,55,152,8565,0.16720250857252045,5,91,0.0017764656485813614
South Korea,Asia,Eastern Asia,51225308,2020-03-20,56,87,8652,0.16890088781896637,9,100,0.0019521600533861114
South Korea,Asia,Eastern Asia,51225308,2020-03-21,57,147,8799,0.17177056309744393,3,103,0.002010724854987695
Spain,Europe,Southern Europe,46736776,2020-02-10,0,1,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-11,1,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-12,2,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-13,3,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-14,4,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-15,5,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-16,6,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-17,7,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-18,8,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-19,9,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-20,10,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-21,11,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-22,12,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-23,13,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-24,14,0,2,4.279285331962136e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-25,15,1,3,6.418927997943205e-5,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-26,16,4,7,1.4977498661867479e-4,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-27,17,5,12,2.567571199177282e-4,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-28,18,13,25,5.349106664952671e-4,0,0,0
Spain,Europe,Southern Europe,46736776,2020-02-29,19,9,34,7.274785064335631e-4,0,0,0
Spain,Europe,Southern Europe,46736776,2020-03-01,20,32,66,0.0014121641595475048,0,0,0
Spain,Europe,Southern Europe,46736776,2020-03-02,21,17,83,0.0017759034127642866,0,0,0
Spain,Europe,Southern Europe,46736776,2020-03-03,22,31,114,0.0024391926392184175,0,0,0
Spain,Europe,Southern Europe,46736776,2020-03-04,23,37,151,0.003230860425631413,0,0,0
Spain,Europe,Southern Europe,46736776,2020-03-05,24,49,200,0.0042792853319621365,1,1,2.139642665981068e-5
Spain,Europe,Southern Europe,46736776,2020-03-06,25,61,261,0.005584467358210588,2,3,6.418927997943205e-5
Spain,Europe,Southern Europe,46736776,2020-03-07,26,113,374,0.008002263570769195,2,5,1.0698213329905341e-4
Spain,Europe,Southern Europe,46736776,2020-03-08,27,56,430,0.009200463463718594,0,5,1.0698213329905341e-4
Spain,Europe,Southern Europe,46736776,2020-03-09,28,159,589,0.012602495302628492,0,5,1.0698213329905341e-4
Spain,Europe,Southern Europe,46736776,2020-03-10,29,615,1204,0.02576129769841206,23,28,5.990999464746991e-4
Spain,Europe,Southern Europe,46736776,2020-03-11,30,435,1639,0.03506874329542971,7,35,7.488749330933738e-4
Spain,Europe,Southern Europe,46736776,2020-03-12,31,501,2140,0.04578835305199486,12,47,0.001005632053011102
Spain,Europe,Southern Europe,46736776,2020-03-13,32,864,3004,0.0642748656860713,37,84,0.001797299839424097
Spain,Europe,Southern Europe,46736776,2020-03-14,33,1227,4231,0.09052828119765899,37,121,0.0025889676258370924
Spain,Europe,Southern Europe,46736776,2020-03-15,34,1522,5753,0.12309364257389085,15,136,0.0029099140257342524
Spain,Europe,Southern Europe,46736776,2020-03-16,35,2000,7753,0.1658864958935122,152,288,0.006162170878025476
Spain,Europe,Southern Europe,46736776,2020-03-17,36,1438,9191,0.19665455743031995,21,309,0.0066114958378815005
Spain,Europe,Southern Europe,46736776,2020-03-18,37,1987,11178,0.2391692572033638,182,491,0.010505645489967045
Spain,Europe,Southern Europe,46736776,2020-03-19,38,2538,13716,0.2934733880659633,107,598,0.012795063142566787
Spain,Europe,Southern Europe,46736776,2020-03-20,39,3431,17147,0.36688452793577375,169,767,0.016411059248074792
Spain,Europe,Southern Europe,46736776,2020-03-21,40,2833,19980,0.42750060466301737,235,1002,0.0214392195131303
Sri Lanka,Asia,Southern Asia,21323733,2020-03-12,0,1,2,9.379220795908483e-5,0,0,0
Sri Lanka,Asia,Southern Asia,21323733,2020-03-13,1,1,3,1.4068831193862725e-4,0,0,0
Sri Lanka,Asia,Southern Asia,21323733,2020-03-14,2,3,6,2.813766238772545e-4,0,0,0
Sri Lanka,Asia,Southern Asia,21323733,2020-03-15,3,5,11,5.158571437749666e-4,0,0,0
Sri Lanka,Asia,Southern Asia,21323733,2020-03-16,4,8,19,8.910259756113059e-4,0,0,0
Sri Lanka,Asia,Southern Asia,21323733,2020-03-17,5,10,29,0.0013599870154067301,0,0,0
Sri Lanka,Asia,Southern Asia,21323733,2020-03-18,6,13,42,0.0019696363671407816,0,0,0
Sri Lanka,Asia,Southern Asia,21323733,2020-03-19,7,0,42,0.0019696363671407816,0,0,0
Sri Lanka,Asia,Southern Asia,21323733,2020-03-20,8,11,53,0.002485493510915748,0,0,0
Sri Lanka,Asia,Southern Asia,21323733,2020-03-21,9,13,66,0.0030951428626497996,0,0,0
Sudan,Africa,Northern Africa,42813238,2020-03-19,0,1,2,4.671452320424818e-5,0,1,2.335726160212409e-5
Sudan,Africa,Northern Africa,42813238,2020-03-20,1,0,2,4.671452320424818e-5,0,1,2.335726160212409e-5
Sudan,Africa,Northern Africa,42813238,2020-03-21,2,0,2,4.671452320424818e-5,0,1,2.335726160212409e-5
Sweden,Europe,Northern Europe,10036379,2020-02-27,0,1,2,1.9927505726916053e-4,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-02-28,1,5,7,6.974627004420618e-4,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-02-29,2,5,12,0.001195650343614963,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-01,3,1,13,0.0012952878722495434,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-02,4,1,14,0.0013949254008841236,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-03,5,1,15,0.0014945629295187038,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-04,6,9,24,0.002391300687229926,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-05,7,11,35,0.003487313502210309,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-06,8,26,61,0.006077889246709396,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-07,9,76,137,0.013650341422937496,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-08,10,24,161,0.016041642110167422,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-09,11,42,203,0.020226418312819794,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-10,12,45,248,0.024710107101375903,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-11,13,78,326,0.032481834334873165,0,0,0
Sweden,Europe,Northern Europe,10036379,2020-03-12,14,136,462,0.04603253822917608,1,1,9.963752863458026e-5
Sweden,Europe,Northern Europe,10036379,2020-03-13,15,158,620,0.061775267753439764,0,1,9.963752863458026e-5
Sweden,Europe,Northern Europe,10036379,2020-03-14,16,155,775,0.0772190846917997,0,1,9.963752863458026e-5
Sweden,Europe,Northern Europe,10036379,2020-03-15,17,149,924,0.09206507645835216,0,1,9.963752863458026e-5
Sweden,Europe,Northern Europe,10036379,2020-03-16,18,108,1032,0.10282592955088683,2,3,2.9891258590374075e-4
Sweden,Europe,Northern Europe,10036379,2020-03-17,19,89,1121,0.11169366959936447,4,7,6.974627004420618e-4
Sweden,Europe,Northern Europe,10036379,2020-03-18,20,46,1167,0.11627699591655517,1,8,7.971002290766421e-4
Sweden,Europe,Northern Europe,10036379,2020-03-19,21,134,1301,0.12962842475358893,2,10,9.963752863458024e-4
Sweden,Europe,Northern Europe,10036379,2020-03-20,22,122,1423,0.14178420324700772,0,10,9.963752863458024e-4
Sweden,Europe,Northern Europe,10036379,2020-03-21,23,200,1623,0.16171170897392376,6,16,0.0015942004581532842
Switzerland,Europe,Western Europe,8591365,2020-02-28,0,7,8,9.311675152900616e-4,0,0,0
Switzerland,Europe,Western Europe,8591365,2020-02-29,1,4,12,0.0013967512729350924,0,0,0
Switzerland,Europe,Western Europe,8591365,2020-03-01,2,6,18,0.0020951269094026384,0,0,0
Switzerland,Europe,Western Europe,8591365,2020-03-02,3,6,24,0.0027935025458701848,0,0,0
Switzerland,Europe,Western Europe,8591365,2020-03-03,4,6,30,0.0034918781823377308,0,0,0
Switzerland,Europe,Western Europe,8591365,2020-03-04,5,7,37,0.004306649758216535,0,0,0
Switzerland,Europe,Western Europe,8591365,2020-03-05,6,20,57,0.006634568546441688,0,0,0
Switzerland,Europe,Western Europe,8591365,2020-03-06,7,30,87,0.010126446728779421,1,1,1.163959394112577e-4
Switzerland,Europe,Western Europe,8591365,2020-03-07,8,122,209,0.02432675133695286,0,1,1.163959394112577e-4
Switzerland,Europe,Western Europe,8591365,2020-03-08,9,55,264,0.030728528004572032,0,1,1.163959394112577e-4
Switzerland,Europe,Western Europe,8591365,2020-03-09,10,68,332,0.03864345188453756,1,2,2.327918788225154e-4
Switzerland,Europe,Western Europe,8591365,2020-03-10,11,42,374,0.04353208133981038,0,2,2.327918788225154e-4
Switzerland,Europe,Western Europe,8591365,2020-03-11,12,116,490,0.057034010311516274,1,3,3.491878182337731e-4
Switzerland,Europe,Western Europe,8591365,2020-03-12,13,152,642,0.07472619310202744,1,4,4.655837576450308e-4
Switzerland,Europe,Western Europe,8591365,2020-03-13,14,212,854,0.09940213225721407,0,4,4.655837576450308e-4
Switzerland,Europe,Western Europe,8591365,2020-03-14,15,267,1121,0.1304798480800199,3,7,8.147715758788039e-4
Switzerland,Europe,Western Europe,8591365,2020-03-15,16,238,1359,0.1581820816598992,4,11,0.0012803553335238348
Switzerland,Europe,Western Europe,8591365,2020-03-16,17,841,2200,0.2560710667047669,2,13,0.00151314721234635
Switzerland,Europe,Western Europe,8591365,2020-03-17,18,0,2200,0.2560710667047669,1,14,0.0016295431517576078
Switzerland,Europe,Western Europe,8591365,2020-03-18,19,450,2650,0.3084492394398329,5,19,0.0022115228488138964
Switzerland,Europe,Western Europe,8591365,2020-03-19,20,360,3010,0.35035177762788566,2,21,0.0024443147276364116
Switzerland,Europe,Western Europe,8591365,2020-03-20,21,878,3888,0.45254741243096996,12,33,0.003841066000571504
Switzerland,Europe,Western Europe,8591365,2020-03-21,22,952,4840,0.5633563467504873,10,43,0.00500502539468408
Taiwan,Asia,Eastern Asia,23773876,2020-01-25,0,2,3,1.261889310771201e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-01-26,1,0,3,1.261889310771201e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-01-27,2,2,5,2.103148851285335e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-01-28,3,2,7,2.944408391799469e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-01-29,4,1,8,3.365038162056536e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-01-30,5,0,8,3.365038162056536e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-01-31,6,1,9,3.785667932313603e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-01,7,1,10,4.20629770257067e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-02,8,0,10,4.20629770257067e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-03,9,0,10,4.20629770257067e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-04,10,0,10,4.20629770257067e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-05,11,1,11,4.626927472827737e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-06,12,0,11,4.626927472827737e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-07,13,5,16,6.730076324113072e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-08,14,1,17,7.15070609437014e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-09,15,1,18,7.571335864627206e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-10,16,0,18,7.571335864627206e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-11,17,0,18,7.571335864627206e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-12,18,0,18,7.571335864627206e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-13,19,0,18,7.571335864627206e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-14,20,0,18,7.571335864627206e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-15,21,0,18,7.571335864627206e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-16,22,0,18,7.571335864627206e-4,0,0,0
Taiwan,Asia,Eastern Asia,23773876,2020-02-17,23,2,20,8.41259540514134e-4,1,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-18,24,2,22,9.253854945655474e-4,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-19,25,0,22,9.253854945655474e-4,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-20,26,2,24,0.001009511448616961,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-21,27,0,24,0.001009511448616961,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-22,28,2,26,0.0010936374026683743,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-23,29,0,26,0.0010936374026683743,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-24,30,2,28,0.0011777633567197877,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-25,31,2,30,0.001261889310771201,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-26,32,1,31,0.0013039522877969078,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-27,33,1,32,0.0013460152648226145,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-28,34,2,34,0.001430141218874028,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-02-29,35,5,39,0.0016404561040025615,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-01,36,1,40,0.001682519081028268,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-02,37,0,40,0.001682519081028268,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-03,38,1,41,0.001724582058053975,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-04,39,1,42,0.0017666450350796816,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-06,41,2,44,0.0018507709891310948,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-07,42,1,45,0.0018928339661568017,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-08,43,0,45,0.0018928339661568017,0,1,4.20629770257067e-5
Taiwan,Asia,Eastern Asia,23773876,2020-03-09,44,0,45,0.0018928339661568017,0,1,4.20629770257067e-5
