pred,upper,dagar,aldur,median_tilfelli,upper_tilfelli
607.6005132894113,1002.0814632971263,56,10 - 19,58,71
607.6005132894113,1002.0814632971263,56,20 - 29,135,153
607.6005132894113,1002.0814632971263,56,30 - 39,116,133
607.6005132894113,1002.0814632971263,56,40 - 49,266,290
607.6005132894113,1002.0814632971263,56,50 - 59,213,235
607.6005132894113,1002.0814632971263,56,60 - 69,174,194
607.6005132894113,1002.0814632971263,56,70 - 79,19,27
607.6005132894113,1002.0814632971263,56,80+,5,9
607.7818053717135,1002.566543925924,57,0 - 9,14,21
607.7818053717135,1002.566543925924,57,10 - 19,58,70
607.7818053717135,1002.566543925924,57,20 - 29,135,154
607.7818053717135,1002.566543925924,57,30 - 39,116,133
607.7818053717135,1002.566543925924,57,40 - 49,266,289
607.7818053717135,1002.566543925924,57,50 - 59,213,234
607.7818053717135,1002.566543925924,57,60 - 69,174,194
607.7818053717135,1002.566543925924,57,70 - 79,19,27
607.7818053717135,1002.566543925924,57,80+,5,9
607.9003214309643,1003.2431361022665,58,0 - 9,14,21
607.9003214309643,1003.2431361022665,58,10 - 19,58,71
607.9003214309643,1003.2431361022665,58,20 - 29,136,154
607.9003214309643,1003.2431361022665,58,30 - 39,116,133
607.9003214309643,1003.2431361022665,58,40 - 49,266,290
607.9003214309643,1003.2431361022665,58,50 - 59,213,235
607.9003214309643,1003.2431361022665,58,60 - 69,174,195
607.9003214309643,1003.2431361022665,58,70 - 79,19,27
607.9003214309643,1003.2431361022665,58,80+,5,9
608.2525931613307,1003.918559523656,59,0 - 9,14,21
608.2525931613307,1003.918559523656,59,10 - 19,58,71
608.2525931613307,1003.918559523656,59,20 - 29,136,154
608.2525931613307,1003.918559523656,59,30 - 39,116,133
608.2525931613307,1003.918559523656,59,40 - 49,266,290
608.2525931613307,1003.918559523656,59,50 - 59,213,235
608.2525931613307,1003.918559523656,59,60 - 69,174,194
608.2525931613307,1003.918559523656,59,70 - 79,19,27
608.2525931613307,1003.918559523656,59,80+,5,9
608.3815333723858,1006.3278588873195,60,0 - 9,14,21
608.3815333723858,1006.3278588873195,60,10 - 19,58,71
608.3815333723858,1006.3278588873195,60,20 - 29,136,154
608.3815333723858,1006.3278588873195,60,30 - 39,117,134
608.3815333723858,1006.3278588873195,60,40 - 49,267,290
608.3815333723858,1006.3278588873195,60,50 - 59,214,235
608.3815333723858,1006.3278588873195,60,60 - 69,175,195
608.3815333723858,1006.3278588873195,60,70 - 79,19,27
608.3815333723858,1006.3278588873195,60,80+,5,9
