continent,country,pop,date,new_cases,new_deaths,total_cases,total_deaths,case_rate,death_rate,days,country_id
Europe,Belgium,11422068,2020-04-16,2454,283,33573,4440,2.939310114420611,0.13224912876418551,29,14
Europe,Belgium,11422068,2020-04-17,1236,417,34809,4857,3.047521692218957,0.1395328794277342,30,14
Europe,Belgium,11422068,2020-04-18,1329,306,36138,5163,3.163875403298247,0.14286900215839282,31,14
Europe,Belgium,11422068,2020-04-19,1045,290,37183,5453,3.25536496543358,0.14665304036791008,32,14
Europe,Belgium,11422068,2020-04-20,1313,230,38496,5683,3.3703178793892667,0.14762572734829593,33,14
Europe,Belgium,11422068,2020-04-21,1487,145,39983,5828,3.5005044620641375,0.145761948828252,34,14
Europe,Belgium,11422068,2020-04-22,973,170,40956,5998,3.5856904371432563,0.1464498486180291,35,14
Europe,Belgium,11422068,2020-04-23,933,264,41889,6262,3.667374419413367,0.14949031965432452,36,14
Europe,Belgium,11422068,2020-04-24,908,228,42797,6490,3.7468696561778483,0.15164614342126784,37,14
Europe,Belgium,11422068,2020-04-25,1496,189,44293,6679,3.877844187234746,0.1507913214277651,38,14
Europe,Belgium,11422068,2020-04-26,1032,238,45325,6917,3.968195601707152,0.15260893546607832,39,14
Europe,Belgium,11422068,2020-04-27,809,177,46134,7094,4.0390234062693375,0.15376945419863874,40,14
Europe,Belgium,11422068,2020-04-28,553,113,46687,7207,4.087438456853873,0.1543684537451539,41,14
Europe,Belgium,11422068,2020-04-29,647,124,47334,7331,4.144083190539577,0.15487810030844637,42,14
Europe,Belgium,11422068,2020-04-30,525,170,47859,7501,4.190046846157807,0.15673123132535155,43,14
Europe,Belgium,11422068,2020-05-01,660,93,48519,7594,4.247829727506438,0.15651600403965457,44,14
Europe,Belgium,11422068,2020-05-02,513,109,49032,7703,4.292742785281965,0.15710148474465654,45,14
Europe,Belgium,11422068,2020-05-03,485,62,49517,7765,4.335204448091186,0.15681483127006887,46,14
Europe,Belgium,11422068,2020-05-04,389,79,49906,7844,4.369261328158789,0.15717548992105157,47,14
Europe,Belgium,11422068,2020-05-05,361,80,50267,7924,4.400866813260086,0.15763821194819663,48,14
Europe,Belgium,11422068,2020-05-06,242,92,50509,8016,4.422053869754584,0.15870438931675543,49,14
Europe,Belgium,11422068,2020-05-07,272,323,50781,8339,4.445867420855838,0.1642149622890451,50,14
Europe,Belgium,11422068,2020-05-08,639,76,51420,8415,4.50181175597974,0.16365227537922988,51,14
Europe,Belgium,11422068,2020-05-09,591,106,52011,8521,4.5535536997328325,0.1638307281152064,52,14
Europe,Belgium,11422068,2020-05-10,585,60,52596,8581,4.6047703445645745,0.16314928891930947,53,14
Europe,Belgium,11422068,2020-05-11,485,75,53081,8656,4.6472320073737965,0.16307153218665812,54,14
Europe,Belgium,11422068,2020-05-12,368,51,53449,8707,4.679450341216669,0.16290295421803963,55,14
Europe,Belgium,11422068,2020-05-13,330,54,53779,8761,4.708341781890985,0.16290745458264377,56,14
Europe,Belgium,11422068,2020-05-14,202,82,53981,8843,4.726026845576476,0.1638168985383746,57,14
Europe,Belgium,11422068,2020-05-15,307,60,54288,8903,4.752904640385611,0.1639957264957265,58,14
Europe,Belgium,11422068,2020-05-16,356,56,54644,8959,4.784072376385782,0.16395212649147206,59,14
America,Bolivia,11353142,2020-05-01,57,3,1167,62,0.10279092783301749,0.05312767780634105,0,15
America,Bolivia,11353142,2020-05-02,62,4,1229,66,0.1082519711283449,0.05370219690805533,1,15
America,Bolivia,11353142,2020-05-03,241,5,1470,71,0.12947957490534337,0.04829931972789116,2,15
America,Bolivia,11353142,2020-05-04,124,5,1594,76,0.1404016614959982,0.04767879548306148,3,15
America,Bolivia,11353142,2020-05-05,87,6,1681,82,0.14806473837815118,0.04878048780487805,4,15
America,Bolivia,11353142,2020-05-06,121,4,1802,86,0.15872258093838693,0.04772475027746948,5,15
America,Bolivia,11353142,2020-05-07,84,5,1886,91,0.16612141379012083,0.048250265111346766,6,15
America,Bolivia,11353142,2020-05-08,195,11,2081,102,0.18329727576736027,0.0490148966842864,7,15
America,Bolivia,11353142,2020-05-09,185,4,2266,106,0.19959232430986948,0.04677846425419241,8,15
America,Bolivia,11353142,2020-05-10,171,8,2437,114,0.21465423404375636,0.04677882642593353,9,15
America,Bolivia,11353142,2020-05-11,119,4,2556,118,0.22513591391704604,0.04616588419405321,10,15
America,Bolivia,11353142,2020-05-12,275,4,2831,122,0.2493582833721273,0.0430943129636171,11,15
America,Bolivia,11353142,2020-05-13,133,6,2964,128,0.26107310205403933,0.043184885290148446,12,15
America,Bolivia,11353142,2020-05-14,184,14,3148,142,0.27728006925307547,0.04510800508259212,13,15
America,Bolivia,11353142,2020-05-15,224,10,3372,152,0.29701029019103253,0.045077105575326216,14,15
America,Bolivia,11353142,2020-05-16,205,12,3577,164,0.31506696560300224,0.04584847637685211,15,15
Europe,Bosnia And Herzegovina,3323929,2020-03-31,30,2,353,8,0.10619962099070106,0.0226628895184136,0,16
Europe,Bosnia And Herzegovina,3323929,2020-04-01,60,4,413,12,0.12425054807127349,0.029055690072639227,1,16
Europe,Bosnia And Herzegovina,3323929,2020-04-02,51,1,464,13,0.13959383608976003,0.028017241379310345,2,16
Europe,Bosnia And Herzegovina,3323929,2020-04-03,68,4,532,17,0.1600515534477421,0.03195488721804511,3,16
Europe,Bosnia And Herzegovina,3323929,2020-04-04,54,1,586,18,0.17629738782025728,0.030716723549488054,4,16
Europe,Bosnia And Herzegovina,3323929,2020-04-05,46,3,632,21,0.1901364319153628,0.03322784810126582,5,16
Europe,Bosnia And Herzegovina,3323929,2020-04-06,31,3,663,24,0.19946274424032523,0.03619909502262444,6,16
Europe,Bosnia And Herzegovina,3323929,2020-04-07,32,4,695,28,0.20908990534996386,0.04028776978417266,7,16
Europe,Bosnia And Herzegovina,3323929,2020-04-08,86,4,781,32,0.23496290083211765,0.040973111395646605,8,16
Europe,Bosnia And Herzegovina,3323929,2020-04-09,35,3,816,35,0.24549260829578487,0.0428921568627451,9,16
Europe,Bosnia And Herzegovina,3323929,2020-04-10,59,1,875,36,0.2632426865916811,0.04114285714285714,10,16
Europe,Bosnia And Herzegovina,3323929,2020-04-11,26,1,901,37,0.2710647549932625,0.041065482796892344,11,16
Europe,Bosnia And Herzegovina,3323929,2020-04-12,47,0,948,37,0.2852046478730442,0.039029535864978905,12,16
Europe,Bosnia And Herzegovina,3323929,2020-04-13,59,1,1007,38,0.3029547261689404,0.03773584905660377,13,16
Europe,Bosnia And Herzegovina,3323929,2020-04-14,21,0,1028,38,0.30927255064714076,0.03696498054474708,14,16
Europe,Bosnia And Herzegovina,3323929,2020-04-15,45,1,1073,39,0.3228107459575701,0.036346691519105315,15,16
Europe,Bosnia And Herzegovina,3323929,2020-04-16,27,1,1100,40,0.33093366314382766,0.03636363636363636,16,16
Europe,Bosnia And Herzegovina,3323929,2020-04-17,52,1,1152,41,0.34657779994699045,0.035590277777777776,17,16
Europe,Bosnia And Herzegovina,3323929,2020-04-18,58,3,1210,44,0.36402702945821047,0.03636363636363636,18,16
Europe,Bosnia And Herzegovina,3323929,2020-04-19,44,1,1254,45,0.37726437598396356,0.03588516746411483,19,16
Europe,Bosnia And Herzegovina,3323929,2020-04-20,15,1,1269,46,0.38177710775410667,0.036249014972419225,20,16
Europe,Bosnia And Herzegovina,3323929,2020-04-21,31,2,1300,48,0.39110342007906906,0.036923076923076927,21,16
Europe,Bosnia And Herzegovina,3323929,2020-04-22,40,2,1340,50,0.40313737146611733,0.03731343283582089,22,16
Europe,Bosnia And Herzegovina,3323929,2020-04-23,27,2,1367,52,0.41126028865237496,0.038039502560351136,23,16
Europe,Bosnia And Herzegovina,3323929,2020-04-24,46,1,1413,53,0.42509933274748046,0.03750884642604388,24,16
Europe,Bosnia And Herzegovina,3323929,2020-04-25,7,1,1420,54,0.42720527424021393,0.038028169014084505,25,16
Europe,Bosnia And Herzegovina,3323929,2020-04-26,65,2,1485,56,0.44676044524416736,0.03771043771043771,26,16
Europe,Bosnia And Herzegovina,3323929,2020-04-27,31,2,1516,58,0.4560867575691298,0.03825857519788918,27,16
Europe,Bosnia And Herzegovina,3323929,2020-04-28,48,2,1564,60,0.4705274992335877,0.03836317135549872,28,16
Europe,Bosnia And Herzegovina,3323929,2020-04-29,24,2,1588,62,0.4777478700658167,0.03904282115869018,29,16
Europe,Bosnia And Herzegovina,3323929,2020-04-30,0,0,1588,62,0.4777478700658167,0.03904282115869018,30,16
Europe,Bosnia And Herzegovina,3323929,2020-05-01,101,2,1689,64,0.5081335973181136,0.037892243931320305,31,16
Europe,Bosnia And Herzegovina,3323929,2020-05-02,92,6,1781,70,0.5358116855083247,0.039303761931499155,32,16
Europe,Bosnia And Herzegovina,3323929,2020-05-03,58,2,1839,72,0.5532609150195446,0.03915171288743882,33,16
Europe,Bosnia And Herzegovina,3323929,2020-05-04,18,5,1857,77,0.5586761931437163,0.041464728056004305,34,16
Europe,Bosnia And Herzegovina,3323929,2020-05-05,69,1,1926,78,0.5794347592863747,0.040498442367601244,35,16
Europe,Bosnia And Herzegovina,3323929,2020-05-06,20,1,1946,79,0.5854517349798988,0.040596094552929084,36,16
Europe,Bosnia And Herzegovina,3323929,2020-05-07,41,7,1987,86,0.5977865351516233,0.043281328636134875,37,16
Europe,Bosnia And Herzegovina,3323929,2020-05-08,40,4,2027,90,0.6098204865386715,0.04440059200789344,38,16
Europe,Bosnia And Herzegovina,3323929,2020-05-09,43,8,2070,98,0.6227569842797485,0.04734299516908213,39,16
Europe,Bosnia And Herzegovina,3323929,2020-05-10,0,0,2070,98,0.6227569842797485,0.04734299516908213,40,16
Europe,Bosnia And Herzegovina,3323929,2020-05-11,20,4,2090,102,0.6287739599732727,0.04880382775119617,41,16
Europe,Bosnia And Herzegovina,3323929,2020-05-12,52,10,2142,112,0.6444180967764354,0.05228758169934641,42,16
Europe,Bosnia And Herzegovina,3323929,2020-05-13,16,5,2158,117,0.6492316773312546,0.05421686746987952,43,16
Europe,Bosnia And Herzegovina,3323929,2020-05-14,23,3,2181,120,0.6561511993788074,0.055020632737276476,44,16
Europe,Bosnia And Herzegovina,3323929,2020-05-15,35,3,2216,123,0.6666809068424747,0.05550541516245487,45,16
Europe,Bosnia And Herzegovina,3323929,2020-05-16,21,4,2237,127,0.672998731320675,0.05677246312025033,46,16
America,Brazil,209469333,2020-04-13,1442,99,22169,1223,0.1058341079455292,0.0551671252650097,0,17
America,Brazil,209469333,2020-04-14,1261,105,23430,1328,0.1118540822393319,0.05667947076397781,1,17
America,Brazil,209469333,2020-04-15,1832,204,25262,1532,0.12059999255356392,0.06064444620378434,2,17
America,Brazil,209469333,2020-04-16,3058,204,28320,1736,0.1351987882636739,0.06129943502824859,3,17
America,Brazil,209469333,2020-04-17,2105,188,30425,1924,0.14524799198171887,0.06323746918652424,4,17
America,Brazil,209469333,2020-04-18,3257,217,33682,2141,0.16079680742574382,0.06356510896027552,5,17
America,Brazil,209469333,2020-04-19,2917,206,36599,2347,0.1747224735756427,0.06412743517582448,6,17
America,Brazil,209469333,2020-04-20,2055,115,38654,2462,0.1845329788680809,0.06369327883272106,7,17
America,Brazil,209469333,2020-04-21,1927,113,40581,2575,0.19373241619096576,0.06345334023311403,8,17
America,Brazil,209469333,2020-04-22,2498,166,43079,2741,0.20565778953427996,0.06362728939854685,9,17
America,Brazil,209469333,2020-04-23,2678,165,45757,2906,0.21844247720977847,0.0635094083965295,10,17
America,Brazil,209469333,2020-04-24,3735,407,49492,3313,0.2362732496026041,0.06694011153317708,11,17
America,Brazil,209469333,2020-04-25,3503,357,52995,3670,0.2529964613006144,0.06925181620907633,12,17
America,Brazil,209469333,2020-04-26,5514,346,58509,4016,0.2793201236765288,0.06863901280144935,13,17
America,Brazil,209469333,2020-04-27,3379,189,61888,4205,0.29545136327903426,0.06794532057911065,14,17
America,Brazil,209469333,2020-04-28,4613,338,66501,4543,0.3174736800255148,0.06831476218402731,15,17
America,Brazil,209469333,2020-04-29,5385,474,71886,5017,0.34318150046336376,0.06979105806415714,16,17
America,Brazil,209469333,2020-04-30,6276,449,78162,5466,0.37314292684552536,0.06993168035618332,17,17
America,Brazil,209469333,2020-05-01,7218,435,85380,5901,0.40760143156611855,0.0691145467322558,18,17
America,Brazil,209469333,2020-05-02,6209,428,91589,6329,0.4372430020579671,0.06910218476017863,19,17
America,Brazil,209469333,2020-05-03,4970,421,96559,6750,0.4609696255632799,0.0699054464110026,20,17
America,Brazil,209469333,2020-05-04,4588,275,101147,7025,0.482872593096957,0.06945336984784521,21,17
America,Brazil,209469333,2020-05-05,6633,296,107780,7321,0.5145383262379509,0.06792540359992577,22,17
America,Brazil,209469333,2020-05-06,6935,600,114715,7921,0.5476457978696099,0.0690493832541516,23,17
America,Brazil,209469333,2020-05-07,10503,615,125218,8536,0.5977867891525678,0.06816911306681148,24,17
America,Brazil,209469333,2020-05-08,9888,610,135106,9146,0.6449917898005624,0.06769499504093082,25,17
America,Brazil,209469333,2020-05-09,10222,751,145328,9897,0.6937912959316102,0.06810112297698998,26,17
America,Brazil,209469333,2020-05-10,10611,730,155939,10627,0.7444478758138786,0.06814844266027101,27,17
America,Brazil,209469333,2020-05-11,6760,496,162699,11123,0.7767199029559139,0.06836550931474686,28,17
America,Brazil,209469333,2020-05-12,5632,396,168331,11519,0.8036068936162604,0.06843065151398138,29,17
America,Brazil,209469333,2020-05-13,9258,881,177589,12400,0.8478042941016095,0.06982414451345523,30,17
America,Brazil,209469333,2020-05-14,11385,749,188974,13149,0.902155925612271,0.06958100056092373,31,17
America,Brazil,209469333,2020-05-15,13944,844,202918,13993,0.9687241425454866,0.06895888979784938,32,17
America,Brazil,209469333,2020-05-16,15305,824,218223,14817,1.0417897306237187,0.0678984341705503,33,17
Asia,Brunei Darussalam,428962,2020-03-16,10,0,50,0,0.1165604412512064,0,0,18
Asia,Brunei Darussalam,428962,2020-03-17,4,0,54,0,0.1258852765513029,0,1,18
Asia,Brunei Darussalam,428962,2020-03-18,2,0,56,0,0.13054769420135118,0,2,18
Asia,Brunei Darussalam,428962,2020-03-19,12,0,68,0,0.15852220010164073,0,3,18
Asia,Brunei Darussalam,428962,2020-03-20,5,0,73,0,0.17017824422676134,0,4,18
Asia,Brunei Darussalam,428962,2020-03-21,5,0,78,0,0.181834288351882,0,5,18
Asia,Brunei Darussalam,428962,2020-03-22,5,0,83,0,0.19349033247700262,0,6,18
Asia,Brunei Darussalam,428962,2020-03-23,5,0,88,0,0.20514637660212326,0,7,18
Asia,Brunei Darussalam,428962,2020-03-24,3,0,91,0,0.21214000307719566,0,8,18
Asia,Brunei Darussalam,428962,2020-03-25,13,0,104,0,0.24244571780250931,0,9,18
Asia,Brunei Darussalam,428962,2020-03-26,3,0,107,0,0.24943934427758171,0,10,18
Asia,Brunei Darussalam,428962,2020-03-27,7,0,114,0,0.26575780605275057,0,11,18
Asia,Brunei Darussalam,428962,2020-03-28,1,0,115,0,0.26808901487777476,0,12,18
Asia,Brunei Darussalam,428962,2020-03-29,5,1,120,1,0.27974505900289537,0.008333333333333333,13,18
Asia,Brunei Darussalam,428962,2020-03-30,6,0,126,1,0.2937323119530401,0.007936507936507936,14,18
Asia,Brunei Darussalam,428962,2020-03-31,1,0,127,1,0.2960635207780643,0.007874015748031496,15,18
Asia,Brunei Darussalam,428962,2020-04-01,2,0,129,1,0.3007259384281125,0.007751937984496124,16,18
Asia,Brunei Darussalam,428962,2020-04-02,2,0,131,1,0.3053883560781608,0.007633587786259542,17,18
Asia,Brunei Darussalam,428962,2020-04-03,2,0,133,1,0.31005077372820905,0.007518796992481203,18,18
Asia,Brunei Darussalam,428962,2020-04-04,0,0,133,1,0.31005077372820905,0.007518796992481203,19,18
Asia,Brunei Darussalam,428962,2020-04-05,2,0,135,1,0.31471319137825726,0.007407407407407408,20,18
Asia,Brunei Darussalam,428962,2020-04-06,0,0,135,1,0.31471319137825726,0.007407407407407408,21,18
Asia,Brunei Darussalam,428962,2020-04-07,0,0,135,1,0.31471319137825726,0.007407407407407408,22,18
Asia,Brunei Darussalam,428962,2020-04-08,0,0,135,1,0.31471319137825726,0.007407407407407408,23,18
Asia,Brunei Darussalam,428962,2020-04-09,0,0,135,1,0.31471319137825726,0.007407407407407408,24,18
Asia,Brunei Darussalam,428962,2020-04-10,0,0,135,1,0.31471319137825726,0.007407407407407408,25,18
Asia,Brunei Darussalam,428962,2020-04-11,1,0,136,1,0.31704440020328145,0.007352941176470588,26,18
Asia,Brunei Darussalam,428962,2020-04-12,0,0,136,1,0.31704440020328145,0.007352941176470588,27,18
Asia,Brunei Darussalam,428962,2020-04-13,0,0,136,1,0.31704440020328145,0.007352941176470588,28,18
Asia,Brunei Darussalam,428962,2020-04-14,0,0,136,1,0.31704440020328145,0.007352941176470588,29,18
Asia,Brunei Darussalam,428962,2020-04-15,0,0,136,1,0.31704440020328145,0.007352941176470588,30,18
Asia,Brunei Darussalam,428962,2020-04-16,0,0,136,1,0.31704440020328145,0.007352941176470588,31,18
Asia,Brunei Darussalam,428962,2020-04-17,0,0,136,1,0.31704440020328145,0.007352941176470588,32,18
Asia,Brunei Darussalam,428962,2020-04-18,0,0,136,1,0.31704440020328145,0.007352941176470588,33,18
Asia,Brunei Darussalam,428962,2020-04-19,1,0,137,1,0.31937560902830553,0.0072992700729927005,34,18
Asia,Brunei Darussalam,428962,2020-04-20,1,0,138,1,0.32170681785332966,0.007246376811594203,35,18
Asia,Brunei Darussalam,428962,2020-04-21,0,0,138,1,0.32170681785332966,0.007246376811594203,36,18
Asia,Brunei Darussalam,428962,2020-04-22,0,0,138,1,0.32170681785332966,0.007246376811594203,37,18
Asia,Brunei Darussalam,428962,2020-04-23,0,0,138,1,0.32170681785332966,0.007246376811594203,38,18
Asia,Brunei Darussalam,428962,2020-04-24,0,0,138,1,0.32170681785332966,0.007246376811594203,39,18
Asia,Brunei Darussalam,428962,2020-04-25,0,0,138,1,0.32170681785332966,0.007246376811594203,40,18
Asia,Brunei Darussalam,428962,2020-04-26,0,0,138,1,0.32170681785332966,0.007246376811594203,41,18
Asia,Brunei Darussalam,428962,2020-04-27,0,0,138,1,0.32170681785332966,0.007246376811594203,42,18
Asia,Brunei Darussalam,428962,2020-04-28,0,0,138,1,0.32170681785332966,0.007246376811594203,43,18
Asia,Brunei Darussalam,428962,2020-04-29,0,0,138,1,0.32170681785332966,0.007246376811594203,44,18
Asia,Brunei Darussalam,428962,2020-04-30,0,0,138,1,0.32170681785332966,0.007246376811594203,45,18
Asia,Brunei Darussalam,428962,2020-05-01,0,0,138,1,0.32170681785332966,0.007246376811594203,46,18
Asia,Brunei Darussalam,428962,2020-05-02,0,0,138,1,0.32170681785332966,0.007246376811594203,47,18
Asia,Brunei Darussalam,428962,2020-05-03,0,0,138,1,0.32170681785332966,0.007246376811594203,48,18
Asia,Brunei Darussalam,428962,2020-05-04,0,0,138,1,0.32170681785332966,0.007246376811594203,49,18
Asia,Brunei Darussalam,428962,2020-05-05,0,0,138,1,0.32170681785332966,0.007246376811594203,50,18
Asia,Brunei Darussalam,428962,2020-05-06,0,0,138,1,0.32170681785332966,0.007246376811594203,51,18
Asia,Brunei Darussalam,428962,2020-05-07,1,0,139,1,0.3240380266783538,0.007194244604316547,52,18
Asia,Brunei Darussalam,428962,2020-05-08,2,0,141,1,0.32870044432840206,0.0070921985815602835,53,18
Asia,Brunei Darussalam,428962,2020-05-09,0,0,141,1,0.32870044432840206,0.0070921985815602835,54,18
Asia,Brunei Darussalam,428962,2020-05-10,0,0,141,1,0.32870044432840206,0.0070921985815602835,55,18
Asia,Brunei Darussalam,428962,2020-05-11,0,0,141,1,0.32870044432840206,0.0070921985815602835,56,18
Asia,Brunei Darussalam,428962,2020-05-12,0,0,141,1,0.32870044432840206,0.0070921985815602835,57,18
Asia,Brunei Darussalam,428962,2020-05-13,0,0,141,1,0.32870044432840206,0.0070921985815602835,58,18
Asia,Brunei Darussalam,428962,2020-05-14,0,0,141,1,0.32870044432840206,0.0070921985815602835,59,18
Asia,Brunei Darussalam,428962,2020-05-15,0,0,141,1,0.32870044432840206,0.0070921985815602835,60,18
Asia,Brunei Darussalam,428962,2020-05-16,0,0,141,1,0.32870044432840206,0.0070921985815602835,61,18
Europe,Bulgaria,7024216,2020-04-15,28,3,713,35,0.10150599013469973,0.04908835904628331,0,19
Europe,Bulgaria,7024216,2020-04-16,34,1,747,36,0.1063463879812352,0.04819277108433735,1,19
Europe,Bulgaria,7024216,2020-04-17,53,2,800,38,0.11389171403612873,0.0475,2,19
Europe,Bulgaria,7024216,2020-04-18,46,3,846,41,0.12044048759320614,0.04846335697399527,3,19
Europe,Bulgaria,7024216,2020-04-19,32,0,878,41,0.12499615615465128,0.04669703872437358,4,19
Europe,Bulgaria,7024216,2020-04-20,37,2,915,43,0.13026364792882222,0.046994535519125684,5,19
Europe,Bulgaria,7024216,2020-04-21,14,0,929,43,0.13225675292445446,0.04628632938643703,6,19
Europe,Bulgaria,7024216,2020-04-22,46,2,975,45,0.13880552648153188,0.046153846153846156,7,19
Europe,Bulgaria,7024216,2020-04-23,49,4,1024,49,0.14578139396624476,0.0478515625,8,19
Europe,Bulgaria,7024216,2020-04-24,73,3,1097,52,0.15617401287204152,0.04740200546946217,9,19
Europe,Bulgaria,7024216,2020-04-25,91,2,1188,54,0.16912919534365115,0.045454545454545456,10,19
Europe,Bulgaria,7024216,2020-04-26,59,1,1247,55,0.17752870925381567,0.044105854049719326,11,19
Europe,Bulgaria,7024216,2020-04-27,53,1,1300,56,0.1850740353087092,0.043076923076923075,12,19
Europe,Bulgaria,7024216,2020-04-28,63,2,1363,58,0.1940430077890543,0.0425531914893617,13,19
Europe,Bulgaria,7024216,2020-04-29,36,0,1399,58,0.1991681349206801,0.04145818441744103,14,19
Europe,Bulgaria,7024216,2020-04-30,48,6,1447,64,0.20600163776284783,0.0442294402211472,15,19
Europe,Bulgaria,7024216,2020-05-01,59,2,1506,66,0.21440115167301232,0.043824701195219126,16,19
Europe,Bulgaria,7024216,2020-05-02,82,3,1588,69,0.22607505236171552,0.04345088161209068,17,19
Europe,Bulgaria,7024216,2020-05-03,6,3,1594,72,0.2269292402169865,0.0451693851944793,18,19
Europe,Bulgaria,7024216,2020-05-04,24,1,1618,73,0.23034599163807037,0.04511742892459827,19,19
Europe,Bulgaria,7024216,2020-05-05,34,5,1652,78,0.23518638948460582,0.04721549636803874,20,19
Europe,Bulgaria,7024216,2020-05-06,37,0,1689,78,0.24045388125877679,0.046181172291296625,21,19
Europe,Bulgaria,7024216,2020-05-07,89,6,1778,84,0.2531243344452961,0.047244094488188976,22,19
Europe,Bulgaria,7024216,2020-05-08,51,0,1829,84,0.2603849312150993,0.045926735921268454,23,19
Europe,Bulgaria,7024216,2020-05-09,82,4,1911,88,0.27205883190380253,0.046049188906331764,24,19
Europe,Bulgaria,7024216,2020-05-10,44,2,1955,90,0.2783228761757896,0.04603580562659847,25,19
Europe,Bulgaria,7024216,2020-05-11,10,1,1965,91,0.27974652260124117,0.04631043256997455,26,19
Europe,Bulgaria,7024216,2020-05-12,25,2,1990,93,0.2833056386648702,0.04673366834170854,27,19
Europe,Bulgaria,7024216,2020-05-13,33,2,2023,95,0.2880036718688605,0.04695996045477014,28,19
Europe,Bulgaria,7024216,2020-05-14,46,1,2069,96,0.29455244542593795,0.04639922667955534,29,19
Europe,Bulgaria,7024216,2020-05-15,31,3,2100,99,0.2989657493448379,0.047142857142857146,30,19
Europe,Bulgaria,7024216,2020-05-16,38,3,2138,102,0.30437560576155404,0.047708138447146865,31,19
America,Canada,37058856,2020-03-27,633,4,4018,39,0.10842212722378694,0.009706321553011448,0,20
America,Canada,37058856,2020-03-28,657,14,4675,53,0.12615068311876654,0.011336898395721925,1,20
America,Canada,37058856,2020-03-29,711,7,5386,60,0.14533638059415543,0.011139992573338284,2,20
America,Canada,37058856,2020-03-30,869,1,6255,61,0.1687855663974085,0.009752198241406874,3,20
America,Canada,37058856,2020-03-31,1169,28,7424,89,0.20032998320293535,0.011988146551724138,4,20
America,Canada,37058856,2020-04-01,1112,7,8536,96,0.2303363061180302,0.011246485473289597,5,20
America,Canada,37058856,2020-04-02,1059,13,9595,109,0.2589124715560567,0.011360083376758728,6,20
America,Canada,37058856,2020-04-03,1673,29,11268,138,0.30405687644540347,0.012247071352502662,7,20
America,Canada,37058856,2020-04-04,1251,49,12519,187,0.3378139897248852,0.014937295311127087,8,20
America,Canada,37058856,2020-04-05,1363,44,13882,231,0.3745933225785491,0.01664025356576862,9,20
America,Canada,37058856,2020-04-06,1614,49,15496,280,0.4181456653707821,0.018069179143004648,10,20
America,Canada,37058856,2020-04-07,1157,43,16653,323,0.449366272936218,0.01939590464180628,11,20
America,Canada,37058856,2020-04-08,1230,57,17883,380,0.4825567200455405,0.021249231113347873,12,20
America,Canada,37058856,2020-04-09,1391,55,19274,435,0.52009160779275,0.022569264293867387,13,20
America,Canada,37058856,2020-04-10,1474,74,20748,509,0.5598661761172552,0.02453248505880085,14,20
America,Canada,37058856,2020-04-11,1385,60,22133,569,0.5972391592444193,0.025708218497266525,15,20
America,Canada,37058856,2020-04-12,1168,84,23301,653,0.6287565919466052,0.028024548302647955,16,20
America,Canada,37058856,2020-04-13,1064,64,24365,717,0.6574676779013362,0.029427457418428074,17,20
America,Canada,37058856,2020-04-14,1298,63,25663,780,0.6924930440378407,0.030393952382807933,18,20
America,Canada,37058856,2020-04-15,1383,123,27046,903,0.729812058958323,0.03338756193152407,19,20
America,Canada,37058856,2020-04-16,1318,107,28364,1010,0.7653771071616458,0.03560851783951488,20,20
America,Canada,37058856,2020-04-17,1717,183,30081,1193,0.8117088125979928,0.03965958578504704,21,20
America,Canada,37058856,2020-04-18,1791,116,31872,1309,0.8600373416815673,0.04107053212851405,22,20
America,Canada,37058856,2020-04-19,1469,158,33341,1467,0.8996769894893679,0.043999880027593655,23,20
America,Canada,37058856,2020-04-20,1436,113,34777,1580,0.9384261618869185,0.045432325962561464,24,20
America,Canada,37058856,2020-04-21,2046,110,36823,1690,0.9936356373224257,0.04589522852564973,25,20
America,Canada,37058856,2020-04-22,1590,144,38413,1834,1.0365403616344768,0.04774425324759847,26,20
America,Canada,37058856,2020-04-23,1766,140,40179,1974,1.0841942881345286,0.04913014261181214,27,20
America,Canada,37058856,2020-04-24,1920,172,42099,2146,1.1360037665490808,0.05097508254352835,28,20
America,Canada,37058856,2020-04-25,1778,156,43877,2302,1.1839815022892235,0.05246484490735465,29,20
America,Canada,37058856,2020-04-26,1464,163,45341,2465,1.2234862295803195,0.05436580578284555,30,20
America,Canada,37058856,2020-04-27,1543,95,46884,2560,1.2651227010353476,0.05460284958621278,31,20
America,Canada,37058856,2020-04-28,1605,147,48489,2707,1.3084321868975124,0.05582709480500732,32,20
America,Canada,37058856,2020-04-29,1526,152,50015,2859,1.349609928595745,0.0571628511446566,33,20
America,Canada,37058856,2020-04-30,1572,137,51587,2996,1.3920289390476597,0.0580766472173222,34,20
America,Canada,37058856,2020-05-01,1649,188,53236,3184,1.4365257254568247,0.059809151701855884,35,20
America,Canada,37058856,2020-05-02,1825,207,55061,3391,1.4857717140539903,0.06158624071484354,36,20
America,Canada,37058856,2020-05-03,1653,175,56714,3566,1.530376436876519,0.06287689106746129,37,20
America,Canada,37058856,2020-05-04,2760,116,59474,3682,1.6048525620974377,0.06190940579076571,38,20
America,Canada,37058856,2020-05-05,1298,172,60772,3854,1.6398779282339422,0.06341736325939577,39,20
America,Canada,37058856,2020-05-06,1274,189,62046,4043,1.674255675890265,0.06516133191503079,40,20
America,Canada,37058856,2020-05-07,1450,189,63496,4232,1.7133826257345883,0.0666498677082021,41,20
