country,First,Days_In_Data,Start_Rate,End_Rate
Mauritius,2020-03-31,41,0.10679348392883216,0.27699559894040837
Mexico,2020-04-25,16,0.10089709288996951,0.2622760043581712
Moldova,2020-04-02,39,0.1046184727533183,1.203730749149882
Montenegro,2020-03-27,45,0.10669010664233494,0.5159342470465154
Morocco,2020-04-25,16,0.10303859952611567,0.1620431408194102
Netherlands,2020-03-19,53,0.11996165438292859,2.4788955807202733
New Zealand,2020-03-30,42,0.11540721918151611,0.2391772803327073
North Macedonia,2020-03-28,44,0.1051136595440563,0.7785130400934215
Norway,2020-03-13,59,0.11545203748677461,1.5001328349126961
Oman,2020-04-12,29,0.10974905256014791,0.6480420246408733
Palestine,2020-04-30,11,0.10177820782026009,0.10980804670154293
Panama,2020-03-25,47,0.10432270427056646,1.9503400378528928
Peru,2020-04-09,32,0.13355704394521972,1.9998183353520174
Poland,2020-04-06,35,0.10826713254789778,0.4130884669690756
Portugal,2020-03-22,49,0.1251688434799794,2.6799822846971213
Puerto Rico,2020-04-03,38,0.10772453064831078,0.7407765984138586
Qatar,2020-03-14,58,0.11299167710368434,7.531954575933408
Romania,2020-03-31,41,0.10080271911203546,0.7813759953300249
Russia,2020-04-13,28,0.10810828894015323,1.3619862025030998
Saudi Arabia,2020-04-11,30,0.10654090540451577,1.0836765442624205
Serbia,2020-04-01,40,0.10259643067017699,1.1436082138702395
Singapore,2020-03-27,45,0.10233726952794092,3.8695203259218065
Slovakia,2020-04-08,33,0.10646850209079584,0.2666293813117176
Slovenia,2020-03-16,56,0.10535663944071501,0.6994911129990851
South Africa,2020-05-02,9,0.10162527000883052,0.16086540807984934
Spain,2020-03-15,55,0.12309364257389085,4.783770279747152
Sweden,2020-03-16,56,0.10282592955088683,2.582704379736955
Switzerland,2020-03-14,58,0.1304798480800199,3.511432700158822
Turkey,2020-03-30,42,0.11047635782569534,1.6434811547434325
Ukraine,2020-04-17,24,0.10142375586215444,0.33436652817846074
United Arab Emirates,2020-04-03,38,0.10480497013007177,1.7826056296440038
United Kingdom,2020-03-25,47,0.11960579635425778,3.187612197996475
United States,2020-03-23,49,0.10698800808352353,3.9795825454100293
Uruguay,2020-04-03,38,0.10370525291660192,0.20278854470043048
