date,type,name,age,median,upper
2020-04-20,active,hospital,[50 - 59],1,17
2020-04-20,active,hospital,[60 - 69],1,23
2020-04-20,active,hospital,[70 - 79],1,23
2020-04-20,active,hospital,80+,0,16
2020-04-20,active,hospital,total,15,82
2020-04-20,active,icu,[0 - 9],0,0
2020-04-20,active,icu,[10 - 19],0,0
2020-04-20,active,icu,[20 - 29],0,0
2020-04-20,active,icu,[30 - 39],0,1
2020-04-20,active,icu,[40 - 49],0,1
2020-04-20,active,icu,[50 - 59],0,3
2020-04-20,active,icu,[60 - 69],0,4
2020-04-20,active,icu,[70 - 79],0,4
2020-04-20,active,icu,80+,0,4
2020-04-20,active,icu,total,1,9
2020-04-20,cumulative,cases,[0 - 9],260,476
2020-04-20,cumulative,cases,[10 - 19],267,490
2020-04-20,cumulative,cases,[20 - 29],331,606
2020-04-20,cumulative,cases,[30 - 39],313,572
2020-04-20,cumulative,cases,[40 - 49],277,493
2020-04-20,cumulative,cases,[50 - 59],256,471
2020-04-20,cumulative,cases,[60 - 69],216,398
2020-04-20,cumulative,cases,[70 - 79],135,244
2020-04-20,cumulative,cases,80+,74,136
2020-04-20,cumulative,cases,total,2128.6505619294644,3851.142686162687
2020-04-20,cumulative,hospital,[0 - 9],0,2
2020-04-20,cumulative,hospital,[10 - 19],1,3
2020-04-20,cumulative,hospital,[20 - 29],4,9
2020-04-20,cumulative,hospital,[30 - 39],10,20
2020-04-20,cumulative,hospital,[40 - 49],13,26
2020-04-20,cumulative,hospital,[50 - 59],26,46
2020-04-20,cumulative,hospital,[60 - 69],36,64
2020-04-20,cumulative,hospital,[70 - 79],32,58
2020-04-20,cumulative,hospital,80+,19,37
2020-04-20,cumulative,hospital,total,141,246
2020-04-20,cumulative,icu,[0 - 9],0,0
2020-04-20,cumulative,icu,[10 - 19],0,0
2020-04-20,cumulative,icu,[20 - 29],0,1
2020-04-20,cumulative,icu,[30 - 39],0,2
2020-04-20,cumulative,icu,[40 - 49],0,3
2020-04-20,cumulative,icu,[50 - 59],2,6
2020-04-20,cumulative,icu,[60 - 69],5,12
2020-04-20,cumulative,icu,[70 - 79],8,16
2020-04-20,cumulative,icu,80+,5,11
2020-04-20,cumulative,icu,total,22,39
2020-04-21,active,cases,[0 - 9],78,240
2020-04-21,active,cases,[10 - 19],81,243
2020-04-21,active,cases,[20 - 29],99,284
2020-04-21,active,cases,[30 - 39],94,285
2020-04-21,active,cases,[40 - 49],83,246
2020-04-21,active,cases,[50 - 59],78,231
2020-04-21,active,cases,[60 - 69],66,202
2020-04-21,active,cases,[70 - 79],40,122
2020-04-21,active,cases,80+,22,69
2020-04-21,active,cases,total,638.7144580396516,1931.707346721388
2020-04-21,active,hospital,[0 - 9],0,1
2020-04-21,active,hospital,[10 - 19],0,2
2020-04-21,active,hospital,[20 - 29],0,5
2020-04-21,active,hospital,[30 - 39],0,9
2020-04-21,active,hospital,[40 - 49],0,10
2020-04-21,active,hospital,[50 - 59],0,16
2020-04-21,active,hospital,[60 - 69],0,23
2020-04-21,active,hospital,[70 - 79],0,21
2020-04-21,active,hospital,80+,0,12
2020-04-21,active,hospital,total,10,72
2020-04-21,active,icu,[0 - 9],0,0
2020-04-21,active,icu,[10 - 19],0,0
2020-04-21,active,icu,[20 - 29],0,0
2020-04-21,active,icu,[30 - 39],0,1
2020-04-21,active,icu,[40 - 49],0,1
2020-04-21,active,icu,[50 - 59],0,2
2020-04-21,active,icu,[60 - 69],0,3
2020-04-21,active,icu,[70 - 79],0,3
2020-04-21,active,icu,80+,0,3
2020-04-21,active,icu,total,1,8
2020-04-21,cumulative,cases,[0 - 9],262,489
2020-04-21,cumulative,cases,[10 - 19],269,492
2020-04-21,cumulative,cases,[20 - 29],327,610
2020-04-21,cumulative,cases,[30 - 39],313,568
2020-04-21,cumulative,cases,[40 - 49],275,504
2020-04-21,cumulative,cases,[50 - 59],259,484
2020-04-21,cumulative,cases,[60 - 69],218,401
2020-04-21,cumulative,cases,[70 - 79],134,249
2020-04-21,cumulative,cases,80+,74,136
2020-04-21,cumulative,cases,total,2133.000542570033,3871.3947180998402
2020-04-21,cumulative,hospital,[0 - 9],0,1
2020-04-21,cumulative,hospital,[10 - 19],1,3
2020-04-21,cumulative,hospital,[20 - 29],4,9
2020-04-21,cumulative,hospital,[30 - 39],10,20
2020-04-21,cumulative,hospital,[40 - 49],13,25
2020-04-21,cumulative,hospital,[50 - 59],25,49
2020-04-21,cumulative,hospital,[60 - 69],36,66
2020-04-21,cumulative,hospital,[70 - 79],31,57
2020-04-21,cumulative,hospital,80+,20,37
2020-04-21,cumulative,hospital,total,140,249
2020-04-21,cumulative,icu,[0 - 9],0,0
2020-04-21,cumulative,icu,[10 - 19],0,0
2020-04-21,cumulative,icu,[20 - 29],0,1
2020-04-21,cumulative,icu,[30 - 39],0,2
2020-04-21,cumulative,icu,[40 - 49],0,3
2020-04-21,cumulative,icu,[50 - 59],3,7
2020-04-21,cumulative,icu,[60 - 69],6,13
2020-04-21,cumulative,icu,[70 - 79],8,16
2020-04-21,cumulative,icu,80+,5,12
2020-04-21,cumulative,icu,total,23,42
2020-04-22,active,cases,[0 - 9],70,219
2020-04-22,active,cases,[10 - 19],70,222
2020-04-22,active,cases,[20 - 29],87,270
2020-04-22,active,cases,[30 - 39],82,260
2020-04-22,active,cases,[40 - 49],73,224
2020-04-22,active,cases,[50 - 59],68,214
2020-04-22,active,cases,[60 - 69],57,178
2020-04-22,active,cases,[70 - 79],35,112
2020-04-22,active,cases,80+,20,62
2020-04-22,active,cases,total,555.2607964917029,1754.4873146844689
2020-04-22,active,hospital,[0 - 9],0,1
2020-04-22,active,hospital,[10 - 19],0,2
2020-04-22,active,hospital,[20 - 29],0,5
2020-04-22,active,hospital,[30 - 39],0,7
2020-04-22,active,hospital,[40 - 49],0,9
2020-04-22,active,hospital,[50 - 59],0,12
2020-04-22,active,hospital,[60 - 69],0,18
2020-04-22,active,hospital,[70 - 79],0,16
2020-04-22,active,hospital,80+,0,12
2020-04-22,active,hospital,total,7,54
2020-04-22,active,icu,[0 - 9],0,0
2020-04-22,active,icu,[10 - 19],0,0
2020-04-22,active,icu,[20 - 29],0,0
2020-04-22,active,icu,[30 - 39],0,1
2020-04-22,active,icu,[40 - 49],0,1
2020-04-22,active,icu,[50 - 59],0,2
2020-04-22,active,icu,[60 - 69],0,3
2020-04-22,active,icu,[70 - 79],0,2
2020-04-22,active,icu,80+,0,3
2020-04-22,active,icu,total,0,6
2020-04-22,cumulative,cases,[0 - 9],260,491
2020-04-22,cumulative,cases,[10 - 19],271,495
2020-04-22,cumulative,cases,[20 - 29],329,599
2020-04-22,cumulative,cases,[30 - 39],313,570
2020-04-22,cumulative,cases,[40 - 49],276,504
2020-04-22,cumulative,cases,[50 - 59],258,478
2020-04-22,cumulative,cases,[60 - 69],220,396
2020-04-22,cumulative,cases,[70 - 79],135,251
2020-04-22,cumulative,cases,80+,73,139
2020-04-22,cumulative,cases,total,2135.2993706991233,3889.6866203729774
2020-04-22,cumulative,hospital,[0 - 9],0,2
2020-04-22,cumulative,hospital,[10 - 19],1,3
2020-04-22,cumulative,hospital,[20 - 29],4,9
2020-04-22,cumulative,hospital,[30 - 39],10,21
2020-04-22,cumulative,hospital,[40 - 49],13,25
2020-04-22,cumulative,hospital,[50 - 59],26,50
2020-04-22,cumulative,hospital,[60 - 69],36,69
2020-04-22,cumulative,hospital,[70 - 79],32,62
2020-04-22,cumulative,hospital,80+,20,39
2020-04-22,cumulative,hospital,total,142,261
2020-04-22,cumulative,icu,[0 - 9],0,0
2020-04-22,cumulative,icu,[10 - 19],0,0
2020-04-22,cumulative,icu,[20 - 29],0,1
2020-04-22,cumulative,icu,[30 - 39],0,2
2020-04-22,cumulative,icu,[40 - 49],0,3
2020-04-22,cumulative,icu,[50 - 59],3,7
2020-04-22,cumulative,icu,[60 - 69],6,12
2020-04-22,cumulative,icu,[70 - 79],8,16
2020-04-22,cumulative,icu,80+,5,12
2020-04-22,cumulative,icu,total,22,41
2020-04-23,active,cases,[0 - 9],59,193
2020-04-23,active,cases,[10 - 19],62,202
2020-04-23,active,cases,[20 - 29],75,238
2020-04-23,active,cases,[30 - 39],73,238
2020-04-23,active,cases,[40 - 49],63,215
2020-04-23,active,cases,[50 - 59],59,192
2020-04-23,active,cases,[60 - 69],50,158
2020-04-23,active,cases,[70 - 79],29,103
2020-04-23,active,cases,80+,17,56
2020-04-23,active,cases,total,481.6221089347671,1579.474483760293
2020-04-23,active,hospital,[0 - 9],0,1
2020-04-23,active,hospital,[10 - 19],0,2
2020-04-23,active,hospital,[20 - 29],0,4
2020-04-23,active,hospital,[30 - 39],0,7
2020-04-23,active,hospital,[40 - 49],0,7
2020-04-23,active,hospital,[50 - 59],0,13
2020-04-23,active,hospital,[60 - 69],0,13
2020-04-23,active,hospital,[70 - 79],0,10
2020-04-23,active,hospital,80+,0,10
2020-04-23,active,hospital,total,4,40
2020-04-23,active,icu,[0 - 9],0,0
2020-04-23,active,icu,[10 - 19],0,0
2020-04-23,active,icu,[20 - 29],0,0
2020-04-23,active,icu,[30 - 39],0,1
2020-04-23,active,icu,[40 - 49],0,1
2020-04-23,active,icu,[50 - 59],0,2
2020-04-23,active,icu,[60 - 69],0,2
2020-04-23,active,icu,[70 - 79],0,2
2020-04-23,active,icu,80+,0,2
2020-04-23,active,icu,total,0,4
2020-04-23,cumulative,cases,[0 - 9],263,490
2020-04-23,cumulative,cases,[10 - 19],269,487
2020-04-23,cumulative,cases,[20 - 29],333,609
2020-04-23,cumulative,cases,[30 - 39],312,575
2020-04-23,cumulative,cases,[40 - 49],273,511
2020-04-23,cumulative,cases,[50 - 59],257,483
2020-04-23,cumulative,cases,[60 - 69],220,409
2020-04-23,cumulative,cases,[70 - 79],134,251
2020-04-23,cumulative,cases,80+,75,138
2020-04-23,cumulative,cases,total,2137.1865744741594,3905.201040473048
2020-04-23,cumulative,hospital,[0 - 9],0,2
2020-04-23,cumulative,hospital,[10 - 19],1,3
2020-04-23,cumulative,hospital,[20 - 29],4,9
2020-04-23,cumulative,hospital,[30 - 39],10,21
2020-04-23,cumulative,hospital,[40 - 49],13,27
2020-04-23,cumulative,hospital,[50 - 59],26,50
2020-04-23,cumulative,hospital,[60 - 69],36,66
2020-04-23,cumulative,hospital,[70 - 79],32,60
2020-04-23,cumulative,hospital,80+,20,38
2020-04-23,cumulative,hospital,total,140,259
2020-04-23,cumulative,icu,[0 - 9],0,0
2020-04-23,cumulative,icu,[10 - 19],0,0
2020-04-23,cumulative,icu,[20 - 29],0,1
2020-04-23,cumulative,icu,[30 - 39],0,2
2020-04-23,cumulative,icu,[40 - 49],0,3
2020-04-23,cumulative,icu,[50 - 59],3,7
2020-04-23,cumulative,icu,[60 - 69],6,13
2020-04-23,cumulative,icu,[70 - 79],8,16
2020-04-23,cumulative,icu,80+,5,12
2020-04-23,cumulative,icu,total,23,41
2020-04-24,active,cases,[0 - 9],52,174
2020-04-24,active,cases,[10 - 19],51,184
2020-04-24,active,cases,[20 - 29],66,221
2020-04-24,active,cases,[30 - 39],62,208
2020-04-24,active,cases,[40 - 49],53,185
2020-04-24,active,cases,[50 - 59],50,173
2020-04-24,active,cases,[60 - 69],43,151
2020-04-24,active,cases,[70 - 79],26,88
2020-04-24,active,cases,80+,15,50
2020-04-24,active,cases,total,413.6057008300793,1426.783796472906
2020-04-24,active,hospital,[0 - 9],0,1
2020-04-24,active,hospital,[10 - 19],0,2
2020-04-24,active,hospital,[20 - 29],0,4
2020-04-24,active,hospital,[30 - 39],0,6
2020-04-24,active,hospital,[40 - 49],0,5
2020-04-24,active,hospital,[50 - 59],0,8
2020-04-24,active,hospital,[60 - 69],0,10
2020-04-24,active,hospital,[70 - 79],0,9
2020-04-24,active,hospital,80+,0,8
2020-04-24,active,hospital,total,2,28
2020-04-24,active,icu,[0 - 9],0,0
2020-04-24,active,icu,[10 - 19],0,0
2020-04-24,active,icu,[20 - 29],0,0
2020-04-24,active,icu,[30 - 39],0,1
2020-04-24,active,icu,[40 - 49],0,1
2020-04-24,active,icu,[50 - 59],0,1
2020-04-24,active,icu,[60 - 69],0,1
2020-04-24,active,icu,[70 - 79],0,1
2020-04-24,active,icu,80+,0,2
2020-04-24,active,icu,total,0,3
2020-04-24,cumulative,cases,[0 - 9],261,492
2020-04-24,cumulative,cases,[10 - 19],270,499
2020-04-24,cumulative,cases,[20 - 29],331,608
2020-04-24,cumulative,cases,[30 - 39],315,570
2020-04-24,cumulative,cases,[40 - 49],276,499
2020-04-24,cumulative,cases,[50 - 59],258,474
2020-04-24,cumulative,cases,[60 - 69],220,400
2020-04-24,cumulative,cases,[70 - 79],135,246
2020-04-24,cumulative,cases,80+,74,139
2020-04-24,cumulative,cases,total,2138.7353122343843,3918.3419067109976
2020-04-24,cumulative,hospital,[0 - 9],0,2
2020-04-24,cumulative,hospital,[10 - 19],1,3
2020-04-24,cumulative,hospital,[20 - 29],4,9
2020-04-24,cumulative,hospital,[30 - 39],10,21
2020-04-24,cumulative,hospital,[40 - 49],13,27
2020-04-24,cumulative,hospital,[50 - 59],26,51
2020-04-24,cumulative,hospital,[60 - 69],36,69
2020-04-24,cumulative,hospital,[70 - 79],32,61
2020-04-24,cumulative,hospital,80+,20,39
2020-04-24,cumulative,hospital,total,142,262
2020-04-24,cumulative,icu,[0 - 9],0,0
2020-04-24,cumulative,icu,[10 - 19],0,0
2020-04-24,cumulative,icu,[20 - 29],0,1
2020-04-24,cumulative,icu,[30 - 39],0,2
2020-04-24,cumulative,icu,[40 - 49],1,3
2020-04-24,cumulative,icu,[50 - 59],2,7
2020-04-24,cumulative,icu,[60 - 69],6,13
2020-04-24,cumulative,icu,[70 - 79],8,16
2020-04-24,cumulative,icu,80+,5,13
2020-04-24,cumulative,icu,total,23,44
2020-04-25,active,cases,[0 - 9],44,160
2020-04-25,active,cases,[10 - 19],45,167
2020-04-25,active,cases,[20 - 29],55,200
2020-04-25,active,cases,[30 - 39],53,184
2020-04-25,active,cases,[40 - 49],46,163
2020-04-25,active,cases,[50 - 59],44,151
2020-04-25,active,cases,[60 - 69],37,130
2020-04-25,active,cases,[70 - 79],22,82
2020-04-25,active,cases,80+,12,44
2020-04-25,active,cases,total,355.0427978517407,1278.7985969857946
2020-04-25,active,hospital,[0 - 9],0,1
2020-04-25,active,hospital,[10 - 19],0,2
2020-04-25,active,hospital,[20 - 29],0,4
2020-04-25,active,hospital,[30 - 39],0,5
2020-04-25,active,hospital,[40 - 49],0,4
2020-04-25,active,hospital,[50 - 59],0,6
2020-04-25,active,hospital,[60 - 69],0,4
2020-04-25,active,hospital,[70 - 79],0,5
2020-04-25,active,hospital,80+,0,5
2020-04-25,active,hospital,total,1,18
2020-04-25,active,icu,[0 - 9],0,0
2020-04-25,active,icu,[10 - 19],0,0
2020-04-25,active,icu,[20 - 29],0,0
2020-04-25,active,icu,[30 - 39],0,1
2020-04-25,active,icu,[40 - 49],0,1
2020-04-25,active,icu,[50 - 59],0,1
2020-04-25,active,icu,[60 - 69],0,1
2020-04-25,active,icu,[70 - 79],0,0
2020-04-25,active,icu,80+,0,1
2020-04-25,active,icu,total,0,3
2020-04-25,cumulative,cases,[0 - 9],262,487
2020-04-25,cumulative,cases,[10 - 19],268,496
2020-04-25,cumulative,cases,[20 - 29],333,612
2020-04-25,cumulative,cases,[30 - 39],312,592
2020-04-25,cumulative,cases,[40 - 49],276,509
2020-04-25,cumulative,cases,[50 - 59],260,479
2020-04-25,cumulative,cases,[60 - 69],221,414
2020-04-25,cumulative,cases,[70 - 79],136,246
2020-04-25,cumulative,cases,80+,74,135
2020-04-25,cumulative,cases,total,2140.0059192441895,3929.459586370106
2020-04-25,cumulative,hospital,[0 - 9],0,2
2020-04-25,cumulative,hospital,[10 - 19],1,3
2020-04-25,cumulative,hospital,[20 - 29],4,9
2020-04-25,cumulative,hospital,[30 - 39],10,21
2020-04-25,cumulative,hospital,[40 - 49],13,27
2020-04-25,cumulative,hospital,[50 - 59],26,50
2020-04-25,cumulative,hospital,[60 - 69],36,69
2020-04-25,cumulative,hospital,[70 - 79],32,63
2020-04-25,cumulative,hospital,80+,20,39
2020-04-25,cumulative,hospital,total,141,264
2020-04-25,cumulative,icu,[0 - 9],0,0
2020-04-25,cumulative,icu,[10 - 19],0,0
2020-04-25,cumulative,icu,[20 - 29],0,1
2020-04-25,cumulative,icu,[30 - 39],0,2
2020-04-25,cumulative,icu,[40 - 49],0,3
2020-04-25,cumulative,icu,[50 - 59],3,7
2020-04-25,cumulative,icu,[60 - 69],6,14
2020-04-25,cumulative,icu,[70 - 79],8,16
2020-04-25,cumulative,icu,80+,5,12
2020-04-25,cumulative,icu,total,23,46
2020-04-26,active,cases,[0 - 9],36,137
2020-04-26,active,cases,[10 - 19],39,145
2020-04-26,active,cases,[20 - 29],47,179
2020-04-26,active,cases,[30 - 39],45,167
2020-04-26,active,cases,[40 - 49],39,146
2020-04-26,active,cases,[50 - 59],37,137
2020-04-26,active,cases,[60 - 69],31,110
2020-04-26,active,cases,[70 - 79],19,71
2020-04-26,active,cases,80+,11,40
2020-04-26,active,cases,total,302.80770264665216,1137.6916157695255
2020-04-26,active,hospital,[0 - 9],0,1
2020-04-26,active,hospital,[10 - 19],0,2
2020-04-26,active,hospital,[20 - 29],0,3
2020-04-26,active,hospital,[30 - 39],0,3
2020-04-26,active,hospital,[40 - 49],0,3
2020-04-26,active,hospital,[50 - 59],0,2
2020-04-26,active,hospital,[60 - 69],0,3
2020-04-26,active,hospital,[70 - 79],0,4
2020-04-26,active,hospital,80+,0,3
2020-04-26,active,hospital,total,1,13
2020-04-26,active,icu,[0 - 9],0,0
2020-04-26,active,icu,[10 - 19],0,0
2020-04-26,active,icu,[20 - 29],0,0
2020-04-26,active,icu,[30 - 39],0,1
2020-04-26,active,icu,[40 - 49],0,1
2020-04-26,active,icu,[50 - 59],0,0
2020-04-26,active,icu,[60 - 69],0,0
2020-04-26,active,icu,[70 - 79],0,0
2020-04-26,active,icu,80+,0,1
2020-04-26,active,icu,total,0,2
2020-04-26,cumulative,cases,[0 - 9],263,488
2020-04-26,cumulative,cases,[10 - 19],270,488
2020-04-26,cumulative,cases,[20 - 29],331,628
2020-04-26,cumulative,cases,[30 - 39],313,587
2020-04-26,cumulative,cases,[40 - 49],275,507
2020-04-26,cumulative,cases,[50 - 59],260,486
2020-04-26,cumulative,cases,[60 - 69],220,406
2020-04-26,cumulative,cases,[70 - 79],136,249
2020-04-26,cumulative,cases,80+,74,140
2020-04-26,cumulative,cases,total,2141.2150799084234,3938.8564454005646
2020-04-26,cumulative,hospital,[0 - 9],0,2
2020-04-26,cumulative,hospital,[10 - 19],1,3
2020-04-26,cumulative,hospital,[20 - 29],4,10
2020-04-26,cumulative,hospital,[30 - 39],10,21
2020-04-26,cumulative,hospital,[40 - 49],13,28
2020-04-26,cumulative,hospital,[50 - 59],26,48
2020-04-26,cumulative,hospital,[60 - 69],36,67
2020-04-26,cumulative,hospital,[70 - 79],32,63
2020-04-26,cumulative,hospital,80+,20,39
2020-04-26,cumulative,hospital,total,142,263
2020-04-26,cumulative,icu,[0 - 9],0,0
2020-04-26,cumulative,icu,[10 - 19],0,0
2020-04-26,cumulative,icu,[20 - 29],0,1
2020-04-26,cumulative,icu,[30 - 39],0,2
2020-04-26,cumulative,icu,[40 - 49],0,3
2020-04-26,cumulative,icu,[50 - 59],2,7
2020-04-26,cumulative,icu,[60 - 69],6,13
2020-04-26,cumulative,icu,[70 - 79],8,16
2020-04-26,cumulative,icu,80+,5,12
2020-04-26,cumulative,icu,total,23,43
2020-04-27,active,cases,[0 - 9],31,120
2020-04-27,active,cases,[10 - 19],33,125
2020-04-27,active,cases,[20 - 29],40,153
2020-04-27,active,cases,[30 - 39],38,142
2020-04-27,active,cases,[40 - 49],34,127
2020-04-27,active,cases,[50 - 59],31,117
2020-04-27,active,cases,[60 - 69],26,105
2020-04-27,active,cases,[70 - 79],16,66
2020-04-27,active,cases,80+,9,33
2020-04-27,active,cases,total,257.3786730839938,1005.1574149447893
2020-04-27,active,hospital,[0 - 9],0,1
2020-04-27,active,hospital,[10 - 19],0,1
2020-04-27,active,hospital,[20 - 29],0,3
2020-04-27,active,hospital,[30 - 39],0,2
2020-04-27,active,hospital,[40 - 49],0,2
2020-04-27,active,hospital,[50 - 59],0,1
2020-04-27,active,hospital,[60 - 69],0,0
2020-04-27,active,hospital,[70 - 79],0,0
2020-04-27,active,hospital,80+,0,2
2020-04-27,active,hospital,total,0,7
2020-04-27,active,icu,[0 - 9],0,0
2020-04-27,active,icu,[10 - 19],0,0
2020-04-27,active,icu,[20 - 29],0,0
2020-04-27,active,icu,[30 - 39],0,0
2020-04-27,active,icu,[40 - 49],0,0
2020-04-27,active,icu,[50 - 59],0,0
2020-04-27,active,icu,[60 - 69],0,0
2020-04-27,active,icu,[70 - 79],0,0
2020-04-27,active,icu,80+,0,1
2020-04-27,active,icu,total,0,2
2020-04-27,cumulative,cases,[0 - 9],262,482
2020-04-27,cumulative,cases,[10 - 19],271,495
2020-04-27,cumulative,cases,[20 - 29],334,597
2020-04-27,cumulative,cases,[30 - 39],314,587
2020-04-27,cumulative,cases,[40 - 49],277,522
2020-04-27,cumulative,cases,[50 - 59],259,477
2020-04-27,cumulative,cases,[60 - 69],222,415
2020-04-27,cumulative,cases,[70 - 79],135,255
2020-04-27,cumulative,cases,80+,74,141
2020-04-27,cumulative,cases,total,2142.258726504177,3946.792321731677
2020-04-27,cumulative,hospital,[0 - 9],0,2
2020-04-27,cumulative,hospital,[10 - 19],1,3
2020-04-27,cumulative,hospital,[20 - 29],4,10
2020-04-27,cumulative,hospital,[30 - 39],10,21
2020-04-27,cumulative,hospital,[40 - 49],14,27
2020-04-27,cumulative,hospital,[50 - 59],26,52
2020-04-27,cumulative,hospital,[60 - 69],36,71
2020-04-27,cumulative,hospital,[70 - 79],32,61
2020-04-27,cumulative,hospital,80+,20,41
2020-04-27,cumulative,hospital,total,144,263
2020-04-27,cumulative,icu,[0 - 9],0,0
2020-04-27,cumulative,icu,[10 - 19],0,0
2020-04-27,cumulative,icu,[20 - 29],0,1
2020-04-27,cumulative,icu,[30 - 39],0,2
2020-04-27,cumulative,icu,[40 - 49],0,3
2020-04-27,cumulative,icu,[50 - 59],3,7
2020-04-27,cumulative,icu,[60 - 69],6,13
2020-04-27,cumulative,icu,[70 - 79],8,16
2020-04-27,cumulative,icu,80+,5,13
2020-04-27,cumulative,icu,total,23,44
2020-04-28,active,cases,[0 - 9],27,108
2020-04-28,active,cases,[10 - 19],27,106
2020-04-28,active,cases,[20 - 29],34,132
2020-04-28,active,cases,[30 - 39],32,129
2020-04-28,active,cases,[40 - 49],28,115
2020-04-28,active,cases,[50 - 59],27,105
2020-04-28,active,cases,[60 - 69],22,88
2020-04-28,active,cases,[70 - 79],14,52
2020-04-28,active,cases,80+,8,29
2020-04-28,active,cases,total,216.77829354465166,880.6245217281421
2020-04-28,active,hospital,[0 - 9],0,1
2020-04-28,active,hospital,[10 - 19],0,1
2020-04-28,active,hospital,[20 - 29],0,2
2020-04-28,active,hospital,[30 - 39],0,2
2020-04-28,active,hospital,[40 - 49],0,1
2020-04-28,active,hospital,[50 - 59],0,0
2020-04-28,active,hospital,[60 - 69],0,0
2020-04-28,active,hospital,[70 - 79],0,0
2020-04-28,active,hospital,80+,0,1
2020-04-28,active,hospital,total,0,5
2020-04-28,active,icu,[0 - 9],0,0
2020-04-28,active,icu,[10 - 19],0,0
2020-04-28,active,icu,[20 - 29],0,0
2020-04-28,active,icu,[30 - 39],0,0
2020-04-28,active,icu,[40 - 49],0,0
2020-04-28,active,icu,[50 - 59],0,0
2020-04-28,active,icu,[60 - 69],0,0
2020-04-28,active,icu,[70 - 79],0,0
2020-04-28,active,icu,80+,0,0
2020-04-28,active,icu,total,0,1
2020-04-28,cumulative,cases,[0 - 9],263,498
2020-04-28,cumulative,cases,[10 - 19],271,499
2020-04-28,cumulative,cases,[20 - 29],331,617
2020-04-28,cumulative,cases,[30 - 39],317,578
2020-04-28,cumulative,cases,[40 - 49],276,514
2020-04-28,cumulative,cases,[50 - 59],257,480
2020-04-28,cumulative,cases,[60 - 69],222,419
2020-04-28,cumulative,cases,[70 - 79],134,253
2020-04-28,cumulative,cases,80+,75,138
2020-04-28,cumulative,cases,total,2143.1190103104223,3953.4897193562592
2020-04-28,cumulative,hospital,[0 - 9],0,2
2020-04-28,cumulative,hospital,[10 - 19],1,3
2020-04-28,cumulative,hospital,[20 - 29],4,9
2020-04-28,cumulative,hospital,[30 - 39],10,20
2020-04-28,cumulative,hospital,[40 - 49],13,28
2020-04-28,cumulative,hospital,[50 - 59],26,51
2020-04-28,cumulative,hospital,[60 - 69],36,68
2020-04-28,cumulative,hospital,[70 - 79],33,63
2020-04-28,cumulative,hospital,80+,20,40
2020-04-28,cumulative,hospital,total,144,258
2020-04-28,cumulative,icu,[0 - 9],0,0
2020-04-28,cumulative,icu,[10 - 19],0,0
2020-04-28,cumulative,icu,[20 - 29],0,1
2020-04-28,cumulative,icu,[30 - 39],0,2
2020-04-28,cumulative,icu,[40 - 49],0,3
2020-04-28,cumulative,icu,[50 - 59],2,7
2020-04-28,cumulative,icu,[60 - 69],6,14
2020-04-28,cumulative,icu,[70 - 79],8,17
2020-04-28,cumulative,icu,80+,6,13
2020-04-28,cumulative,icu,total,23,46
2020-04-29,active,cases,[0 - 9],23,90
2020-04-29,active,cases,[10 - 19],24,89
2020-04-29,active,cases,[20 - 29],28,114
2020-04-29,active,cases,[30 - 39],27,110
2020-04-29,active,cases,[40 - 49],23,91
2020-04-29,active,cases,[50 - 59],22,92
2020-04-29,active,cases,[60 - 69],19,75
2020-04-29,active,cases,[70 - 79],12,49
2020-04-29,active,cases,80+,6,27
2020-04-29,active,cases,total,183.16961406592122,756.1291113142875
2020-04-29,active,hospital,[0 - 9],0,1
2020-04-29,active,hospital,[10 - 19],0,1
2020-04-29,active,hospital,[20 - 29],0,2
2020-04-29,active,hospital,[30 - 39],0,1
2020-04-29,active,hospital,[40 - 49],0,1
2020-04-29,active,hospital,[50 - 59],0,0
2020-04-29,active,hospital,[60 - 69],0,0
2020-04-29,active,hospital,[70 - 79],0,0
2020-04-29,active,hospital,80+,0,0
2020-04-29,active,hospital,total,0,4
2020-04-29,active,icu,[0 - 9],0,0
2020-04-29,active,icu,[10 - 19],0,0
2020-04-29,active,icu,[20 - 29],0,0
2020-04-29,active,icu,[30 - 39],0,0
2020-04-29,active,icu,[40 - 49],0,0
2020-04-29,active,icu,[50 - 59],0,0
2020-04-29,active,icu,[60 - 69],0,0
2020-04-29,active,icu,[70 - 79],0,0
2020-04-29,active,icu,80+,0,0
2020-04-29,active,icu,total,0,1
2020-04-29,cumulative,cases,[0 - 9],262,500
2020-04-29,cumulative,cases,[10 - 19],273,511
2020-04-29,cumulative,cases,[20 - 29],329,604
2020-04-29,cumulative,cases,[30 - 39],314,573
2020-04-29,cumulative,cases,[40 - 49],276,511
2020-04-29,cumulative,cases,[50 - 59],260,470
2020-04-29,cumulative,cases,[60 - 69],223,418
2020-04-29,cumulative,cases,[70 - 79],135,249
2020-04-29,cumulative,cases,80+,75,137
2020-04-29,cumulative,cases,total,2143.828036153969,3959.1386110423846
2020-04-29,cumulative,hospital,[0 - 9],0,2
2020-04-29,cumulative,hospital,[10 - 19],1,3
2020-04-29,cumulative,hospital,[20 - 29],4,9
2020-04-29,cumulative,hospital,[30 - 39],10,21
2020-04-29,cumulative,hospital,[40 - 49],14,28
2020-04-29,cumulative,hospital,[50 - 59],27,53
2020-04-29,cumulative,hospital,[60 - 69],37,70
2020-04-29,cumulative,hospital,[70 - 79],33,63
